"part_id","hh_id","part_age","part_gender"
10168801,"HH10168801","18-29","F"
10168803,"HH10168803","18-29","F"
10168901,"HH10168901","40-49","M"
10168903,"HH10168903","40-49","M"
10169001,"HH10169001","40-49","F"
10169003,"HH10169003","40-49","F"
10169101,"HH10169101","70-120","M"
10169103,"HH10169103","70-120","M"
10169201,"HH10169201","60-69","F"
10169205,"HH10169205","60-69","F"
10169207,"HH10169207","60-69","F"
10169208,"HH10169208","60-69","F"
10169209,"HH10169209","60-69","F"
10169301,"HH10169301","60-69","M"
10169303,"HH10169303","60-69","M"
10169401,"HH10169401","30-39","M"
10169403,"HH10169403","30-39","M"
10169501,"HH10169501","18-29","M"
10169503,"HH10169503","18-29","M"
10169601,"HH10169601","70-120","F"
10169603,"HH10169603","70-120","F"
10169701,"HH10169701","40-49","F"
10169703,"HH10169703","40-49","F"
10169801,"HH10169801","70-120","F"
10169808,"HH10169808","70-120","F"
10169901,"HH10169901","70-120","M"
10169903,"HH10169903","70-120","M"
10170001,"HH10170001","50-59","M"
10170003,"HH10170003","50-59","M"
10170101,"HH10170101","50-59","F"
10170103,"HH10170103","50-59","F"
10170201,"HH10170201","60-69","M"
10170203,"HH10170203","70-120","M"
10170301,"HH10170301","70-120","F"
10170307,"HH10170307","70-120","F"
10170401,"HH10170401","60-69","F"
10170403,"HH10170403","60-69","F"
10170501,"HH10170501","30-39","M"
10170503,"HH10170503","30-39","M"
10170601,"HH10170601","40-49","M"
10170605,"HH10170605","40-49","M"
10170607,"HH10170607","40-49","M"
10170608,"HH10170608","40-49","M"
10170609,"HH10170609","40-49","M"
10170701,"HH10170701","60-69","M"
10170705,"HH10170705","60-69","M"
10170708,"HH10170708","60-69","M"
10170801,"HH10170801","18-29","F"
10170803,"HH10170803","18-29","F"
10170901,"HH10170901","30-39","M"
10170903,"HH10170903","30-39","M"
10171001,"HH10171001","18-29","F"
10171101,"HH10171101","40-49","F"
10171103,"HH10171103","40-49","F"
10171201,"HH10171201","30-39","M"
10171207,"HH10171207","30-39","M"
10171208,"HH10171208","30-39","M"
10171301,"HH10171301","70-120","M"
10171305,"HH10171305","70-120","M"
10171307,"HH10171307","70-120","M"
10171401,"HH10171401","30-39","M"
10171501,"HH10171501","40-49","M"
10171601,"HH10171601","50-59","F"
10171701,"HH10171701","70-120","M"
10171703,"HH10171703","70-120","M"
10171801,"HH10171801","40-49","M"
10171803,"HH10171803","40-49","M"
10171901,"HH10171901","60-69","F"
10172001,"HH10172001","70-120","M"
10172005,"HH10172005","70-120","M"
10172007,"HH10172007","70-120","M"
10172008,"HH10172008","70-120","M"
10172009,"HH10172009","70-120","M"
10172101,"HH10172101","30-39","F"
