part_id,month,year,sday_id,dayofweek,day,wave
2118611,1,2021,2021.01.24,0,24,11
2118711,1,2021,2021.01.24,0,24,11
2118911,1,2021,2021.01.24,0,24,11
2119011,1,2021,2021.01.24,0,24,11
2119111,1,2021,2021.01.24,0,24,11
2119211,1,2021,2021.01.25,1,25,11
2119311,1,2021,2021.01.24,0,24,11
2119511,1,2021,2021.01.24,0,24,11
2119611,1,2021,2021.01.24,0,24,11
2119911,1,2021,2021.01.24,0,24,11
2120011,1,2021,2021.01.24,0,24,11
2120211,1,2021,2021.01.25,1,25,11
2120811,1,2021,2021.01.24,0,24,11
2120911,1,2021,2021.01.24,0,24,11
2121011,1,2021,2021.01.26,2,26,11
2121111,1,2021,2021.01.24,0,24,11
2121211,1,2021,2021.01.24,0,24,11
2121311,1,2021,2021.01.24,0,24,11
2121511,1,2021,2021.01.25,1,25,11
2121711,1,2021,2021.01.24,0,24,11
2121811,1,2021,2021.01.24,0,24,11
2122111,1,2021,2021.01.26,2,26,11
2122211,1,2021,2021.01.24,0,24,11
2122311,1,2021,2021.01.24,0,24,11
2122411,1,2021,2021.01.24,0,24,11
2122611,1,2021,2021.01.24,0,24,11
2122711,1,2021,2021.01.24,0,24,11
2123011,1,2021,2021.01.24,0,24,11
2123211,1,2021,2021.01.24,0,24,11
2123311,1,2021,2021.01.24,0,24,11
2123411,1,2021,2021.01.24,0,24,11
2123511,1,2021,2021.01.24,0,24,11
2123711,1,2021,2021.01.24,0,24,11
2123911,1,2021,2021.01.24,0,24,11
2124211,1,2021,2021.01.24,0,24,11
2124411,1,2021,2021.01.24,0,24,11
2124511,1,2021,2021.01.24,0,24,11
2124711,1,2021,2021.01.26,2,26,11
2124811,1,2021,2021.01.25,1,25,11
2124911,1,2021,2021.01.24,0,24,11
2125211,1,2021,2021.01.24,0,24,11
2125311,1,2021,2021.01.24,0,24,11
2125411,1,2021,2021.01.25,1,25,11
2125511,1,2021,2021.01.24,0,24,11
2125611,1,2021,2021.01.25,1,25,11
2125711,1,2021,2021.01.24,0,24,11
2125811,1,2021,2021.01.24,0,24,11
2125911,1,2021,2021.01.24,0,24,11
2126011,1,2021,2021.01.24,0,24,11
2126311,1,2021,2021.01.24,0,24,11
2126411,1,2021,2021.01.24,0,24,11
2126711,1,2021,2021.01.24,0,24,11
2126911,1,2021,2021.01.26,2,26,11
2127011,1,2021,2021.01.24,0,24,11
2127211,1,2021,2021.01.24,0,24,11
2127311,1,2021,2021.01.24,0,24,11
2127411,1,2021,2021.01.24,0,24,11
2127511,1,2021,2021.01.24,0,24,11
2127611,1,2021,2021.01.24,0,24,11
2127711,1,2021,2021.01.25,1,25,11
2128011,1,2021,2021.01.25,1,25,11
2128111,1,2021,2021.01.25,1,25,11
2128311,1,2021,2021.01.26,2,26,11
2128511,1,2021,2021.01.26,2,26,11
2128711,1,2021,2021.01.24,0,24,11
2128811,1,2021,2021.01.24,0,24,11
2129411,1,2021,2021.01.24,0,24,11
2129711,1,2021,2021.01.24,0,24,11
2129811,1,2021,2021.01.24,0,24,11
2129911,1,2021,2021.01.24,0,24,11
2130011,1,2021,2021.01.24,0,24,11
2130111,1,2021,2021.01.24,0,24,11
2130311,1,2021,2021.01.24,0,24,11
2130411,1,2021,2021.01.24,0,24,11
2130711,1,2021,2021.01.28,4,28,11
2130811,1,2021,2021.01.24,0,24,11
2130911,1,2021,2021.01.24,0,24,11
2131111,1,2021,2021.01.24,0,24,11
2131211,1,2021,2021.01.25,1,25,11
2131311,1,2021,2021.01.28,4,28,11
2131511,1,2021,2021.01.26,2,26,11
2131611,1,2021,2021.01.24,0,24,11
2131711,1,2021,2021.01.24,0,24,11
2131911,1,2021,2021.01.24,0,24,11
2132211,1,2021,2021.01.24,0,24,11
2132411,1,2021,2021.01.24,0,24,11
2132611,1,2021,2021.01.24,0,24,11
2132711,1,2021,2021.01.24,0,24,11
2133211,1,2021,2021.01.24,0,24,11
2133311,1,2021,2021.01.25,1,25,11
2133411,1,2021,2021.01.25,1,25,11
2133511,1,2021,2021.01.25,1,25,11
2133611,1,2021,2021.01.26,2,26,11
2133811,1,2021,2021.01.24,0,24,11
2134011,1,2021,2021.01.24,0,24,11
2134511,1,2021,2021.01.24,0,24,11
2134611,1,2021,2021.01.25,1,25,11
2134711,1,2021,2021.01.25,1,25,11
2135411,1,2021,2021.01.25,1,25,11
2135511,1,2021,2021.01.24,0,24,11
2135911,1,2021,2021.01.24,0,24,11
2136011,1,2021,2021.01.24,0,24,11
2137011,1,2021,2021.01.25,1,25,11
2137111,1,2021,2021.01.24,0,24,11
2137311,1,2021,2021.01.24,0,24,11
2137411,1,2021,2021.01.27,3,27,11
2138011,1,2021,2021.01.25,1,25,11
2138111,1,2021,2021.01.24,0,24,11
2139011,1,2021,2021.01.24,0,24,11
2139311,1,2021,2021.01.25,1,25,11
2139511,1,2021,2021.01.24,0,24,11
2140111,1,2021,2021.01.24,0,24,11
2140211,1,2021,2021.01.25,1,25,11
2140411,1,2021,2021.01.25,1,25,11
2140711,1,2021,2021.01.25,1,25,11
2140911,1,2021,2021.01.24,0,24,11
2141111,1,2021,2021.01.24,0,24,11
2141211,1,2021,2021.01.24,0,24,11
2141411,1,2021,2021.01.24,0,24,11
2141511,1,2021,2021.01.24,0,24,11
2141611,1,2021,2021.01.24,0,24,11
2141711,1,2021,2021.01.24,0,24,11
2141811,1,2021,2021.01.24,0,24,11
2142011,1,2021,2021.01.24,0,24,11
2142211,1,2021,2021.01.24,0,24,11
2142311,1,2021,2021.01.24,0,24,11
2142511,1,2021,2021.01.24,0,24,11
2142711,1,2021,2021.01.27,3,27,11
2142811,1,2021,2021.01.25,1,25,11
2143211,1,2021,2021.01.24,0,24,11
2143311,1,2021,2021.01.27,3,27,11
2143611,1,2021,2021.01.24,0,24,11
2144011,1,2021,2021.01.25,1,25,11
2144311,1,2021,2021.01.25,1,25,11
2144811,1,2021,2021.01.26,2,26,11
2144911,1,2021,2021.01.24,0,24,11
2145211,1,2021,2021.01.24,0,24,11
2145411,1,2021,2021.01.25,1,25,11
2145811,1,2021,2021.01.24,0,24,11
2145911,1,2021,2021.01.25,1,25,11
2147111,1,2021,2021.01.25,1,25,11
2147211,1,2021,2021.01.26,2,26,11
2147711,1,2021,2021.01.25,1,25,11
2148511,1,2021,2021.01.27,3,27,11
2148711,1,2021,2021.01.25,1,25,11
2149611,1,2021,2021.01.24,0,24,11
2149911,1,2021,2021.01.24,0,24,11
2150011,1,2021,2021.01.24,0,24,11
2150311,1,2021,2021.01.24,0,24,11
2150611,1,2021,2021.01.24,0,24,11
2150711,1,2021,2021.01.24,0,24,11
2150811,1,2021,2021.01.24,0,24,11
2150911,1,2021,2021.01.24,0,24,11
2151111,1,2021,2021.01.24,0,24,11
2151211,1,2021,2021.01.24,0,24,11
2151311,1,2021,2021.01.24,0,24,11
2151711,1,2021,2021.01.24,0,24,11
2151811,1,2021,2021.01.24,0,24,11
2152011,1,2021,2021.01.24,0,24,11
2152111,1,2021,2021.01.24,0,24,11
2152311,1,2021,2021.01.24,0,24,11
2152411,1,2021,2021.01.24,0,24,11
2152511,1,2021,2021.01.24,0,24,11
2152611,1,2021,2021.01.25,1,25,11
2152711,1,2021,2021.01.24,0,24,11
2152811,1,2021,2021.01.24,0,24,11
2153311,1,2021,2021.01.24,0,24,11
2153411,1,2021,2021.01.24,0,24,11
2153511,1,2021,2021.01.24,0,24,11
2153611,1,2021,2021.01.24,0,24,11
2153911,1,2021,2021.01.24,0,24,11
2154011,1,2021,2021.01.25,1,25,11
2154111,1,2021,2021.01.24,0,24,11
2154211,1,2021,2021.01.24,0,24,11
2154411,1,2021,2021.01.24,0,24,11
2154611,1,2021,2021.01.24,0,24,11
2154811,1,2021,2021.01.24,0,24,11
2155011,1,2021,2021.01.24,0,24,11
2155111,1,2021,2021.01.24,0,24,11
2155211,1,2021,2021.01.24,0,24,11
2155311,1,2021,2021.01.25,1,25,11
2155611,1,2021,2021.01.24,0,24,11
2155711,1,2021,2021.01.24,0,24,11
2155811,1,2021,2021.01.24,0,24,11
2156211,1,2021,2021.01.24,0,24,11
2156311,1,2021,2021.01.24,0,24,11
2156611,1,2021,2021.01.24,0,24,11
2156811,1,2021,2021.01.24,0,24,11
2157111,1,2021,2021.01.24,0,24,11
2157211,1,2021,2021.01.24,0,24,11
2157311,1,2021,2021.01.24,0,24,11
2157411,1,2021,2021.01.24,0,24,11
2157511,1,2021,2021.01.24,0,24,11
2157811,1,2021,2021.01.24,0,24,11
2158011,1,2021,2021.01.24,0,24,11
2158111,1,2021,2021.01.24,0,24,11
2158311,1,2021,2021.01.24,0,24,11
2158411,1,2021,2021.01.24,0,24,11
2158511,1,2021,2021.01.27,3,27,11
2158611,1,2021,2021.01.24,0,24,11
2158911,1,2021,2021.01.25,1,25,11
2159011,1,2021,2021.01.24,0,24,11
2159111,1,2021,2021.01.24,0,24,11
2159211,1,2021,2021.01.24,0,24,11
2159411,1,2021,2021.01.24,0,24,11
2159511,1,2021,2021.01.24,0,24,11
2159611,1,2021,2021.01.24,0,24,11
2159711,1,2021,2021.01.27,3,27,11
2159811,1,2021,2021.01.24,0,24,11
2159911,1,2021,2021.01.24,0,24,11
2160011,1,2021,2021.01.25,1,25,11
2160211,1,2021,2021.01.24,0,24,11
2160311,1,2021,2021.01.25,1,25,11
2160411,1,2021,2021.01.25,1,25,11
2160511,1,2021,2021.01.24,0,24,11
2160711,1,2021,2021.01.24,0,24,11
2160811,1,2021,2021.01.24,0,24,11
2161111,1,2021,2021.01.24,0,24,11
2161211,1,2021,2021.01.24,0,24,11
2161611,1,2021,2021.01.25,1,25,11
2161711,1,2021,2021.01.24,0,24,11
2161811,1,2021,2021.01.24,0,24,11
2161911,1,2021,2021.01.24,0,24,11
2162211,1,2021,2021.01.24,0,24,11
2162411,1,2021,2021.01.25,1,25,11
2162611,1,2021,2021.01.24,0,24,11
2162811,1,2021,2021.01.24,0,24,11
2163211,1,2021,2021.01.24,0,24,11
2163411,1,2021,2021.01.24,0,24,11
2163511,1,2021,2021.01.24,0,24,11
2163611,1,2021,2021.01.24,0,24,11
2163711,1,2021,2021.01.24,0,24,11
2163811,1,2021,2021.01.24,0,24,11
2164011,1,2021,2021.01.24,0,24,11
2164111,1,2021,2021.01.24,0,24,11
2164311,1,2021,2021.01.24,0,24,11
2164411,1,2021,2021.01.24,0,24,11
2164911,1,2021,2021.01.24,0,24,11
2165011,1,2021,2021.01.24,0,24,11
2165111,1,2021,2021.01.24,0,24,11
2165211,1,2021,2021.01.25,1,25,11
2165311,1,2021,2021.01.25,1,25,11
2165611,1,2021,2021.01.24,0,24,11
2165711,1,2021,2021.01.25,1,25,11
2165811,1,2021,2021.01.24,0,24,11
2166011,1,2021,2021.01.24,0,24,11
2166111,1,2021,2021.01.24,0,24,11
2166211,1,2021,2021.01.24,0,24,11
2166311,1,2021,2021.01.24,0,24,11
2166411,1,2021,2021.01.24,0,24,11
2166611,1,2021,2021.01.24,0,24,11
2166711,1,2021,2021.01.24,0,24,11
2166811,1,2021,2021.01.24,0,24,11
2166911,1,2021,2021.01.25,1,25,11
2167211,1,2021,2021.01.24,0,24,11
2167311,1,2021,2021.01.25,1,25,11
2167411,1,2021,2021.01.24,0,24,11
2167511,1,2021,2021.01.24,0,24,11
2167711,1,2021,2021.01.24,0,24,11
2167811,1,2021,2021.01.24,0,24,11
2168011,1,2021,2021.01.24,0,24,11
2168211,1,2021,2021.01.24,0,24,11
2168311,1,2021,2021.01.24,0,24,11
2168611,1,2021,2021.01.24,0,24,11
2168811,1,2021,2021.01.24,0,24,11
2168911,1,2021,2021.01.24,0,24,11
2169111,1,2021,2021.01.24,0,24,11
2169211,1,2021,2021.01.24,0,24,11
2169511,1,2021,2021.01.24,0,24,11
2169611,1,2021,2021.01.24,0,24,11
2169711,1,2021,2021.01.24,0,24,11
2170111,1,2021,2021.01.24,0,24,11
2170711,1,2021,2021.01.25,1,25,11
2171411,1,2021,2021.01.24,0,24,11
2171511,1,2021,2021.01.24,0,24,11
2172111,1,2021,2021.01.24,0,24,11
2172211,1,2021,2021.01.25,1,25,11
2172311,1,2021,2021.01.24,0,24,11
2172411,1,2021,2021.01.24,0,24,11
2172511,1,2021,2021.01.24,0,24,11
2172611,1,2021,2021.01.24,0,24,11
2172711,1,2021,2021.01.24,0,24,11
2172811,1,2021,2021.01.24,0,24,11
2173111,1,2021,2021.01.24,0,24,11
2173211,1,2021,2021.01.24,0,24,11
2173411,1,2021,2021.01.24,0,24,11
2173511,1,2021,2021.01.24,0,24,11
2173611,1,2021,2021.01.24,0,24,11
2173811,1,2021,2021.01.24,0,24,11
2173911,1,2021,2021.01.24,0,24,11
2174111,1,2021,2021.01.24,0,24,11
2174211,1,2021,2021.01.24,0,24,11
2174411,1,2021,2021.01.24,0,24,11
2174511,1,2021,2021.01.24,0,24,11
2174711,1,2021,2021.01.24,0,24,11
2174811,1,2021,2021.01.24,0,24,11
2174911,1,2021,2021.01.25,1,25,11
2175011,1,2021,2021.01.24,0,24,11
2175111,1,2021,2021.01.24,0,24,11
2175311,1,2021,2021.01.24,0,24,11
2175411,1,2021,2021.01.27,3,27,11
2175511,1,2021,2021.01.27,3,27,11
2175611,1,2021,2021.01.27,3,27,11
2175711,1,2021,2021.01.27,3,27,11
2175811,1,2021,2021.01.27,3,27,11
2175911,1,2021,2021.01.27,3,27,11
2176011,1,2021,2021.01.27,3,27,11
2176111,1,2021,2021.01.27,3,27,11
2176211,1,2021,2021.01.27,3,27,11
2176311,1,2021,2021.01.27,3,27,11
2176411,1,2021,2021.01.27,3,27,11
2176511,1,2021,2021.01.27,3,27,11
2176611,1,2021,2021.01.27,3,27,11
2176711,1,2021,2021.01.27,3,27,11
2176811,1,2021,2021.01.27,3,27,11
2176911,1,2021,2021.01.27,3,27,11
2177011,1,2021,2021.01.27,3,27,11
2177111,1,2021,2021.01.27,3,27,11
2177211,1,2021,2021.01.27,3,27,11
2177311,1,2021,2021.01.27,3,27,11
2177411,1,2021,2021.01.27,3,27,11
2177511,1,2021,2021.01.27,3,27,11
2177611,1,2021,2021.01.27,3,27,11
2177711,1,2021,2021.01.27,3,27,11
2177811,1,2021,2021.01.27,3,27,11
2177911,1,2021,2021.01.27,3,27,11
2178011,1,2021,2021.01.27,3,27,11
2178111,1,2021,2021.01.27,3,27,11
2178211,1,2021,2021.01.27,3,27,11
2178311,1,2021,2021.01.27,3,27,11
2178411,1,2021,2021.01.27,3,27,11
2178511,1,2021,2021.01.27,3,27,11
2178611,1,2021,2021.01.27,3,27,11
2178711,1,2021,2021.01.27,3,27,11
2178811,1,2021,2021.01.27,3,27,11
2178911,1,2021,2021.01.27,3,27,11
2179011,1,2021,2021.01.27,3,27,11
2179111,1,2021,2021.01.27,3,27,11
2179211,1,2021,2021.01.27,3,27,11
2179311,1,2021,2021.01.27,3,27,11
2179411,1,2021,2021.01.27,3,27,11
2179511,1,2021,2021.01.27,3,27,11
2179611,1,2021,2021.01.27,3,27,11
2179711,1,2021,2021.01.27,3,27,11
2179811,1,2021,2021.01.27,3,27,11
2179911,1,2021,2021.01.27,3,27,11
2180011,1,2021,2021.01.27,3,27,11
2180111,1,2021,2021.01.27,3,27,11
2180211,1,2021,2021.01.27,3,27,11
2180311,1,2021,2021.01.27,3,27,11
2180411,1,2021,2021.01.27,3,27,11
2180511,1,2021,2021.01.27,3,27,11
2180611,1,2021,2021.01.27,3,27,11
2180711,1,2021,2021.01.27,3,27,11
2180811,1,2021,2021.01.27,3,27,11
2180911,1,2021,2021.01.27,3,27,11
2181011,1,2021,2021.01.27,3,27,11
2181111,1,2021,2021.01.27,3,27,11
2181211,1,2021,2021.01.27,3,27,11
2181311,1,2021,2021.01.27,3,27,11
2181411,1,2021,2021.01.27,3,27,11
2181511,1,2021,2021.01.27,3,27,11
2181611,1,2021,2021.01.27,3,27,11
2181711,1,2021,2021.01.27,3,27,11
2181811,1,2021,2021.01.27,3,27,11
2182011,1,2021,2021.01.27,3,27,11
2182111,1,2021,2021.01.27,3,27,11
2182211,1,2021,2021.01.27,3,27,11
2182311,1,2021,2021.01.27,3,27,11
2182411,1,2021,2021.01.27,3,27,11
2182511,1,2021,2021.01.27,3,27,11
2182611,1,2021,2021.01.27,3,27,11
2182711,1,2021,2021.01.27,3,27,11
2182811,1,2021,2021.01.27,3,27,11
2182911,1,2021,2021.01.27,3,27,11
2183011,1,2021,2021.01.27,3,27,11
2183111,1,2021,2021.01.27,3,27,11
2183211,1,2021,2021.01.27,3,27,11
2183311,1,2021,2021.01.27,3,27,11
2183411,1,2021,2021.01.27,3,27,11
2183511,1,2021,2021.01.27,3,27,11
2183611,1,2021,2021.01.27,3,27,11
2183711,1,2021,2021.01.27,3,27,11
2183811,1,2021,2021.01.27,3,27,11
2183911,1,2021,2021.01.27,3,27,11
2184011,1,2021,2021.01.27,3,27,11
2184111,1,2021,2021.01.27,3,27,11
2184211,1,2021,2021.01.27,3,27,11
2184311,1,2021,2021.01.27,3,27,11
2184411,1,2021,2021.01.27,3,27,11
2184511,1,2021,2021.01.27,3,27,11
2184611,1,2021,2021.01.27,3,27,11
2184711,1,2021,2021.01.27,3,27,11
2184811,1,2021,2021.01.27,3,27,11
2185011,1,2021,2021.01.27,3,27,11
2185111,1,2021,2021.01.27,3,27,11
2185211,1,2021,2021.01.27,3,27,11
2185311,1,2021,2021.01.27,3,27,11
2185411,1,2021,2021.01.27,3,27,11
2185511,1,2021,2021.01.27,3,27,11
2185611,1,2021,2021.01.27,3,27,11
2185711,1,2021,2021.01.27,3,27,11
2185811,1,2021,2021.01.27,3,27,11
2185911,1,2021,2021.01.27,3,27,11
2186011,1,2021,2021.01.27,3,27,11
2186111,1,2021,2021.01.27,3,27,11
2186211,1,2021,2021.01.27,3,27,11
2186311,1,2021,2021.01.27,3,27,11
2186411,1,2021,2021.01.27,3,27,11
2186611,1,2021,2021.01.27,3,27,11
2186711,1,2021,2021.01.27,3,27,11
2186811,1,2021,2021.01.27,3,27,11
2186911,1,2021,2021.01.27,3,27,11
2187011,1,2021,2021.01.27,3,27,11
2187111,1,2021,2021.01.27,3,27,11
2187211,1,2021,2021.01.27,3,27,11
2187311,1,2021,2021.01.27,3,27,11
2187411,1,2021,2021.01.27,3,27,11
2187511,1,2021,2021.01.27,3,27,11
2187611,1,2021,2021.01.27,3,27,11
2187711,1,2021,2021.01.27,3,27,11
2187811,1,2021,2021.01.27,3,27,11
2187911,1,2021,2021.01.27,3,27,11
2188011,1,2021,2021.01.27,3,27,11
2188111,1,2021,2021.01.27,3,27,11
2188211,1,2021,2021.01.27,3,27,11
2188311,1,2021,2021.01.27,3,27,11
2188411,1,2021,2021.01.27,3,27,11
2188511,1,2021,2021.01.27,3,27,11
2188611,1,2021,2021.01.27,3,27,11
2188711,1,2021,2021.01.27,3,27,11
2188911,1,2021,2021.01.27,3,27,11
2189011,1,2021,2021.01.27,3,27,11
2189111,1,2021,2021.01.27,3,27,11
2189211,1,2021,2021.01.27,3,27,11
2189311,1,2021,2021.01.27,3,27,11
2189411,1,2021,2021.01.27,3,27,11
2189511,1,2021,2021.01.27,3,27,11
2189611,1,2021,2021.01.27,3,27,11
2189711,1,2021,2021.01.27,3,27,11
2189811,1,2021,2021.01.27,3,27,11
2189911,1,2021,2021.01.27,3,27,11
2190011,1,2021,2021.01.27,3,27,11
2190111,1,2021,2021.01.27,3,27,11
2190211,1,2021,2021.01.27,3,27,11
2190311,1,2021,2021.01.27,3,27,11
2190411,1,2021,2021.01.27,3,27,11
2190511,1,2021,2021.01.27,3,27,11
2190611,1,2021,2021.01.27,3,27,11
2190711,1,2021,2021.01.27,3,27,11
2190811,1,2021,2021.01.27,3,27,11
2190911,1,2021,2021.01.27,3,27,11
2191011,1,2021,2021.01.27,3,27,11
2191111,1,2021,2021.01.27,3,27,11
2191211,1,2021,2021.01.27,3,27,11
2191311,1,2021,2021.01.27,3,27,11
2191411,1,2021,2021.01.27,3,27,11
2191511,1,2021,2021.01.28,4,28,11
2191611,1,2021,2021.01.28,4,28,11
2191711,1,2021,2021.01.28,4,28,11
2191811,1,2021,2021.01.28,4,28,11
2191911,1,2021,2021.01.28,4,28,11
2000112,2,2021,2021.02.03,3,3,12
2000512,2,2021,2021.02.03,3,3,12
2000712,2,2021,2021.02.03,3,3,12
2000812,2,2021,2021.02.08,1,8,12
2000912,2,2021,2021.02.03,3,3,12
2001012,2,2021,2021.02.07,0,7,12
2001112,2,2021,2021.02.03,3,3,12
2001212,2,2021,2021.02.03,3,3,12
2001312,2,2021,2021.02.03,3,3,12
2001412,2,2021,2021.02.07,0,7,12
2001512,2,2021,2021.02.03,3,3,12
2001612,2,2021,2021.02.07,0,7,12
2001712,2,2021,2021.02.07,0,7,12
2001812,2,2021,2021.02.07,0,7,12
2002012,2,2021,2021.02.03,3,3,12
2002112,2,2021,2021.02.07,0,7,12
2002312,2,2021,2021.02.07,0,7,12
2002412,2,2021,2021.02.08,1,8,12
2003012,2,2021,2021.02.07,0,7,12
2003112,2,2021,2021.02.08,1,8,12
2003212,2,2021,2021.02.07,0,7,12
2003312,2,2021,2021.02.03,3,3,12
2003412,2,2021,2021.02.03,3,3,12
2003512,2,2021,2021.02.03,3,3,12
2003612,2,2021,2021.02.07,0,7,12
2003712,2,2021,2021.02.03,3,3,12
2004012,2,2021,2021.02.03,3,3,12
2004112,2,2021,2021.02.09,2,9,12
2004212,2,2021,2021.02.03,3,3,12
2004312,2,2021,2021.02.03,3,3,12
2004412,2,2021,2021.02.08,1,8,12
2004512,2,2021,2021.02.03,3,3,12
2004612,2,2021,2021.02.03,3,3,12
2004712,2,2021,2021.02.03,3,3,12
2004812,2,2021,2021.02.03,3,3,12
2004912,2,2021,2021.02.03,3,3,12
2005212,2,2021,2021.02.07,0,7,12
2005412,2,2021,2021.02.07,0,7,12
2005712,2,2021,2021.02.07,0,7,12
2005812,2,2021,2021.02.03,3,3,12
2005912,2,2021,2021.02.03,3,3,12
2006012,2,2021,2021.02.03,3,3,12
2006112,2,2021,2021.02.07,0,7,12
2006212,2,2021,2021.02.03,3,3,12
2006412,2,2021,2021.02.03,3,3,12
2006512,2,2021,2021.02.07,0,7,12
2006612,2,2021,2021.02.03,3,3,12
2006712,2,2021,2021.02.03,3,3,12
2007012,2,2021,2021.02.07,0,7,12
2007112,2,2021,2021.02.07,0,7,12
2007212,2,2021,2021.02.07,0,7,12
2007312,2,2021,2021.02.07,0,7,12
2007512,2,2021,2021.02.03,3,3,12
2007912,2,2021,2021.02.03,3,3,12
2008012,2,2021,2021.02.03,3,3,12
2008112,2,2021,2021.02.08,1,8,12
2008312,2,2021,2021.02.07,0,7,12
2008512,2,2021,2021.02.03,3,3,12
2008712,2,2021,2021.02.03,3,3,12
2008912,2,2021,2021.02.03,3,3,12
2009212,2,2021,2021.02.07,0,7,12
2009312,2,2021,2021.02.03,3,3,12
2009412,2,2021,2021.02.08,1,8,12
2009712,2,2021,2021.02.03,3,3,12
2009812,2,2021,2021.02.03,3,3,12
2009912,2,2021,2021.02.07,0,7,12
2010212,2,2021,2021.02.03,3,3,12
2010612,2,2021,2021.02.07,0,7,12
2010712,2,2021,2021.02.03,3,3,12
2010812,2,2021,2021.02.07,0,7,12
2011012,2,2021,2021.02.03,3,3,12
2011312,2,2021,2021.02.08,1,8,12
2011412,2,2021,2021.02.07,0,7,12
2011512,2,2021,2021.02.03,3,3,12
2011912,2,2021,2021.02.08,1,8,12
2012012,2,2021,2021.02.03,3,3,12
2012412,2,2021,2021.02.03,3,3,12
2012712,2,2021,2021.02.07,0,7,12
2012812,2,2021,2021.02.07,0,7,12
2012912,2,2021,2021.02.03,3,3,12
2013112,2,2021,2021.02.08,1,8,12
2013312,2,2021,2021.02.07,0,7,12
2013412,2,2021,2021.02.07,0,7,12
2013512,2,2021,2021.02.03,3,3,12
2014412,2,2021,2021.02.07,0,7,12
2014612,2,2021,2021.02.07,0,7,12
2014812,2,2021,2021.02.03,3,3,12
2015012,2,2021,2021.02.03,3,3,12
2015112,2,2021,2021.02.07,0,7,12
2015312,2,2021,2021.02.07,0,7,12
2015412,2,2021,2021.02.07,0,7,12
2015612,2,2021,2021.02.08,1,8,12
2015912,2,2021,2021.02.07,0,7,12
2016112,2,2021,2021.02.07,0,7,12
2016212,2,2021,2021.02.03,3,3,12
2016512,2,2021,2021.02.07,0,7,12
2016612,2,2021,2021.02.03,3,3,12
2017212,2,2021,2021.02.08,1,8,12
2017312,2,2021,2021.02.07,0,7,12
2017712,2,2021,2021.02.07,0,7,12
2017912,2,2021,2021.02.03,3,3,12
2018012,2,2021,2021.02.03,3,3,12
2018212,2,2021,2021.02.03,3,3,12
2018412,2,2021,2021.02.07,0,7,12
2018512,2,2021,2021.02.03,3,3,12
2018612,2,2021,2021.02.08,1,8,12
2018712,2,2021,2021.02.07,0,7,12
2018812,2,2021,2021.02.03,3,3,12
2019112,2,2021,2021.02.07,0,7,12
2019212,2,2021,2021.02.03,3,3,12
2019912,2,2021,2021.02.03,3,3,12
2020212,2,2021,2021.02.07,0,7,12
2020412,2,2021,2021.02.07,0,7,12
2020512,2,2021,2021.02.07,0,7,12
2020912,2,2021,2021.02.07,0,7,12
2021012,2,2021,2021.02.07,0,7,12
2021112,2,2021,2021.02.07,0,7,12
2021212,2,2021,2021.02.07,0,7,12
2021312,2,2021,2021.02.07,0,7,12
2021512,2,2021,2021.02.03,3,3,12
2021712,2,2021,2021.02.08,1,8,12
2021912,2,2021,2021.02.03,3,3,12
2022012,2,2021,2021.02.08,1,8,12
2022312,2,2021,2021.02.03,3,3,12
2022412,2,2021,2021.02.08,1,8,12
2022612,2,2021,2021.02.03,3,3,12
2022812,2,2021,2021.02.07,0,7,12
2022912,2,2021,2021.02.07,0,7,12
2023012,2,2021,2021.02.08,1,8,12
2023212,2,2021,2021.02.07,0,7,12
2023312,2,2021,2021.02.08,1,8,12
2023512,2,2021,2021.02.08,1,8,12
2023612,2,2021,2021.02.09,2,9,12
2023812,2,2021,2021.02.07,0,7,12
2024312,2,2021,2021.02.07,0,7,12
2024512,2,2021,2021.02.08,1,8,12
2025012,2,2021,2021.02.03,3,3,12
2025112,2,2021,2021.02.07,0,7,12
2025212,2,2021,2021.02.08,1,8,12
2025412,2,2021,2021.02.03,3,3,12
2025812,2,2021,2021.02.03,3,3,12
2025912,2,2021,2021.02.07,0,7,12
2026012,2,2021,2021.02.07,0,7,12
2026312,2,2021,2021.02.07,0,7,12
2026712,2,2021,2021.02.03,3,3,12
2026812,2,2021,2021.02.03,3,3,12
2026912,2,2021,2021.02.07,0,7,12
2027012,2,2021,2021.02.09,2,9,12
2027212,2,2021,2021.02.07,0,7,12
2027312,2,2021,2021.02.08,1,8,12
2027412,2,2021,2021.02.07,0,7,12
2027512,2,2021,2021.02.03,3,3,12
2027612,2,2021,2021.02.07,0,7,12
2027912,2,2021,2021.02.03,3,3,12
2028012,2,2021,2021.02.03,3,3,12
2028212,2,2021,2021.02.07,0,7,12
2028312,2,2021,2021.02.03,3,3,12
2028412,2,2021,2021.02.07,0,7,12
2028612,2,2021,2021.02.07,0,7,12
2028712,2,2021,2021.02.07,0,7,12
2028812,2,2021,2021.02.03,3,3,12
2028912,2,2021,2021.02.07,0,7,12
2029012,2,2021,2021.02.07,0,7,12
2029112,2,2021,2021.02.03,3,3,12
2029212,2,2021,2021.02.08,1,8,12
2029312,2,2021,2021.02.07,0,7,12
2029412,2,2021,2021.02.07,0,7,12
2029612,2,2021,2021.02.07,0,7,12
2029712,2,2021,2021.02.07,0,7,12
2029912,2,2021,2021.02.07,0,7,12
2030112,2,2021,2021.02.08,1,8,12
2030312,2,2021,2021.02.07,0,7,12
2030512,2,2021,2021.02.08,1,8,12
