"cont_id","cnt_relation","cnt_hospital","collection_period"
"1240_baseline_12",NA,NA,"baseline"
"1240_baseline_13",NA,NA,"baseline"
"1240_baseline_14",NA,NA,"baseline"
"1240_baseline_15",NA,NA,"baseline"
"1240_baseline_16",NA,NA,"baseline"
"1240_baseline_17",NA,NA,"baseline"
"1240_baseline_18",NA,NA,"baseline"
"1240_baseline_19",NA,NA,"baseline"
"1240_baseline_2",NA,NA,"baseline"
"1240_baseline_20",NA,NA,"baseline"
"1240_baseline_21",NA,NA,"baseline"
"1240_baseline_22",NA,NA,"baseline"
"1240_baseline_23",NA,NA,"baseline"
"1240_baseline_24",NA,NA,"baseline"
"1240_baseline_25",NA,NA,"baseline"
"1240_baseline_26",NA,NA,"baseline"
"1240_baseline_27",NA,NA,"baseline"
"1240_baseline_28",NA,NA,"baseline"
"1240_baseline_29",NA,NA,"baseline"
"1240_baseline_3",NA,NA,"baseline"
"1240_baseline_30",NA,NA,"baseline"
"1240_baseline_31",NA,NA,"baseline"
"1240_baseline_32",NA,NA,"baseline"
"1240_baseline_33",NA,NA,"baseline"
"1240_baseline_34",NA,NA,"baseline"
"1240_baseline_35",NA,NA,"baseline"
"1240_baseline_36",NA,NA,"baseline"
"1240_baseline_37",NA,NA,"baseline"
"1240_baseline_38",NA,NA,"baseline"
"1240_baseline_39",NA,NA,"baseline"
"1240_baseline_4",NA,NA,"baseline"
"1240_baseline_40",NA,NA,"baseline"
"1240_baseline_41",NA,NA,"baseline"
"1240_baseline_42",NA,NA,"baseline"
"1240_baseline_43",NA,NA,"baseline"
"1240_baseline_44",NA,NA,"baseline"
"1240_baseline_45",NA,NA,"baseline"
"1240_baseline_46",NA,NA,"baseline"
"1240_baseline_47",NA,NA,"baseline"
"1240_baseline_48",NA,NA,"baseline"
"1240_baseline_49",NA,NA,"baseline"
"1240_baseline_5",NA,NA,"baseline"
"1240_baseline_50",NA,NA,"baseline"
"1240_baseline_51",NA,NA,"baseline"
"1240_baseline_52",NA,NA,"baseline"
"1240_baseline_53",NA,NA,"baseline"
"1240_baseline_54",NA,NA,"baseline"
"1240_baseline_55",NA,NA,"baseline"
"1240_baseline_56",NA,NA,"baseline"
"1240_baseline_57",NA,NA,"baseline"
"1240_baseline_58",NA,NA,"baseline"
"1240_baseline_59",NA,NA,"baseline"
"1240_baseline_6",NA,NA,"baseline"
"1240_baseline_60",NA,NA,"baseline"
"1240_baseline_61",NA,NA,"baseline"
"1240_baseline_62",NA,NA,"baseline"
"1240_baseline_63",NA,NA,"baseline"
"1240_baseline_64",NA,NA,"baseline"
"1240_baseline_65",NA,NA,"baseline"
"1240_baseline_66",NA,NA,"baseline"
"1240_baseline_67",NA,NA,"baseline"
"1240_baseline_68",NA,NA,"baseline"
"1240_baseline_69",NA,NA,"baseline"
"1240_baseline_7",NA,NA,"baseline"
"1240_baseline_70",NA,NA,"baseline"
"1240_baseline_71",NA,NA,"baseline"
"1240_baseline_72",NA,NA,"baseline"
"1240_baseline_73",NA,NA,"baseline"
"1240_baseline_74",NA,NA,"baseline"
"1240_baseline_75",NA,NA,"baseline"
"1240_baseline_76",NA,NA,"baseline"
"1240_baseline_77",NA,NA,"baseline"
"1240_baseline_78",NA,NA,"baseline"
"1240_baseline_79",NA,NA,"baseline"
"1240_baseline_8",NA,NA,"baseline"
"1240_baseline_80",NA,NA,"baseline"
"1240_baseline_81",NA,NA,"baseline"
"1240_baseline_82",NA,NA,"baseline"
"1240_baseline_83",NA,NA,"baseline"
"1240_baseline_84",NA,NA,"baseline"
"1240_baseline_85",NA,NA,"baseline"
"1240_baseline_86",NA,NA,"baseline"
"1240_baseline_87",NA,NA,"baseline"
"1240_baseline_88",NA,NA,"baseline"
"1240_baseline_89",NA,NA,"baseline"
"1240_baseline_9",NA,NA,"baseline"
"1240_baseline_90",NA,NA,"baseline"
"1240_baseline_91",NA,NA,"baseline"
"1240_baseline_92",NA,NA,"baseline"
"1240_baseline_93",NA,NA,"baseline"
"1240_baseline_94",NA,NA,"baseline"
"1240_baseline_95",NA,NA,"baseline"
"1240_baseline_96",NA,NA,"baseline"
"1240_baseline_97",NA,NA,"baseline"
"1240_baseline_98",NA,NA,"baseline"
"1240_baseline_99",NA,NA,"baseline"
"1240_outbreak_1",1,FALSE,"outbreak"
"1241_baseline_1",NA,NA,"baseline"
"1241_baseline_10",NA,NA,"baseline"
"1241_baseline_11",NA,NA,"baseline"
"1241_baseline_12",NA,NA,"baseline"
"1241_baseline_13",NA,NA,"baseline"
"1241_baseline_14",NA,NA,"baseline"
"1241_baseline_15",NA,NA,"baseline"
"1241_baseline_16",NA,NA,"baseline"
"1241_baseline_17",NA,NA,"baseline"
"1241_baseline_18",NA,NA,"baseline"
"1241_baseline_19",NA,NA,"baseline"
"1241_baseline_2",NA,NA,"baseline"
"1241_baseline_20",NA,NA,"baseline"
"1241_baseline_21",NA,NA,"baseline"
"1241_baseline_22",NA,NA,"baseline"
"1241_baseline_23",NA,NA,"baseline"
"1241_baseline_24",NA,NA,"baseline"
"1241_baseline_25",NA,NA,"baseline"
"1241_baseline_26",NA,NA,"baseline"
"1241_baseline_27",NA,NA,"baseline"
"1241_baseline_28",NA,NA,"baseline"
"1241_baseline_29",NA,NA,"baseline"
"1241_baseline_3",NA,NA,"baseline"
"1241_baseline_30",NA,NA,"baseline"
"1241_baseline_31",NA,NA,"baseline"
"1241_baseline_32",NA,NA,"baseline"
"1241_baseline_33",NA,NA,"baseline"
"1241_baseline_34",NA,NA,"baseline"
"1241_baseline_35",NA,NA,"baseline"
"1241_baseline_36",NA,NA,"baseline"
"1241_baseline_37",NA,NA,"baseline"
"1241_baseline_38",NA,NA,"baseline"
"1241_baseline_39",NA,NA,"baseline"
"1241_baseline_4",NA,NA,"baseline"
"1241_baseline_40",NA,NA,"baseline"
"1241_baseline_41",NA,NA,"baseline"
"1241_baseline_42",NA,NA,"baseline"
"1241_baseline_43",NA,NA,"baseline"
"1241_baseline_44",NA,NA,"baseline"
"1241_baseline_45",NA,NA,"baseline"
"1241_baseline_46",NA,NA,"baseline"
"1241_baseline_47",NA,NA,"baseline"
"1241_baseline_48",NA,NA,"baseline"
"1241_baseline_49",NA,NA,"baseline"
"1241_baseline_5",NA,NA,"baseline"
"1241_baseline_50",NA,NA,"baseline"
"1241_baseline_51",NA,NA,"baseline"
"1241_baseline_52",NA,NA,"baseline"
"1241_baseline_53",NA,NA,"baseline"
"1241_baseline_54",NA,NA,"baseline"
"1241_baseline_55",NA,NA,"baseline"
"1241_baseline_56",NA,NA,"baseline"
"1241_baseline_57",NA,NA,"baseline"
"1241_baseline_58",NA,NA,"baseline"
"1241_baseline_59",NA,NA,"baseline"
"1241_baseline_6",NA,NA,"baseline"
"1241_baseline_60",NA,NA,"baseline"
"1241_baseline_61",NA,NA,"baseline"
"1241_baseline_62",NA,NA,"baseline"
"1241_baseline_63",NA,NA,"baseline"
"1241_baseline_64",NA,NA,"baseline"
"1241_baseline_65",NA,NA,"baseline"
"1241_baseline_66",NA,NA,"baseline"
"1241_baseline_67",NA,NA,"baseline"
"1241_baseline_68",NA,NA,"baseline"
"1241_baseline_69",NA,NA,"baseline"
"1241_baseline_7",NA,NA,"baseline"
"1241_baseline_70",NA,NA,"baseline"
"1241_baseline_71",NA,NA,"baseline"
"1241_baseline_72",NA,NA,"baseline"
"1241_baseline_73",NA,NA,"baseline"
"1241_baseline_74",NA,NA,"baseline"
"1241_baseline_75",NA,NA,"baseline"
"1241_baseline_76",NA,NA,"baseline"
"1241_baseline_77",NA,NA,"baseline"
"1241_baseline_78",NA,NA,"baseline"
"1241_baseline_79",NA,NA,"baseline"
"1241_baseline_8",NA,NA,"baseline"
"1241_baseline_80",NA,NA,"baseline"
"1241_baseline_9",NA,NA,"baseline"
"1241_outbreak_1",1,FALSE,"outbreak"
"1241_outbreak_2",1,FALSE,"outbreak"
"1241_outbreak_3",1,FALSE,"outbreak"
"1242_baseline_1",NA,NA,"baseline"
"1242_baseline_2",NA,NA,"baseline"
"1242_baseline_3",NA,NA,"baseline"
"1242_baseline_4",NA,NA,"baseline"
"1242_baseline_5",NA,NA,"baseline"
"1242_baseline_6",NA,NA,"baseline"
"1242_baseline_7",NA,NA,"baseline"
"1242_baseline_8",NA,NA,"baseline"
"1242_outbreak_1",1,FALSE,"outbreak"
"1242_outbreak_2",1,FALSE,"outbreak"
"1243_baseline_1",NA,NA,"baseline"
"1243_baseline_2",NA,NA,"baseline"
"1243_baseline_3",NA,NA,"baseline"
"1244_baseline_1",NA,NA,"baseline"
"1244_outbreak_1",1,FALSE,"outbreak"
"1245_baseline_1",NA,NA,"baseline"
"1245_baseline_2",NA,NA,"baseline"
"1245_baseline_3",NA,NA,"baseline"
"1245_baseline_4",NA,NA,"baseline"
"1245_outbreak_1",1,FALSE,"outbreak"
"1245_outbreak_2",1,FALSE,"outbreak"
"1246_baseline_1",NA,NA,"baseline"
"1246_baseline_2",NA,NA,"baseline"
"1246_baseline_3",NA,NA,"baseline"
"1246_outbreak_1",1,FALSE,"outbreak"
"1246_outbreak_2",1,FALSE,"outbreak"
"1247_baseline_1",NA,NA,"baseline"
"1247_baseline_2",NA,NA,"baseline"
"1247_baseline_3",NA,NA,"baseline"
"1247_baseline_4",NA,NA,"baseline"
"1247_outbreak_1",1,FALSE,"outbreak"
"1248_baseline_1",NA,NA,"baseline"
"1248_baseline_2",NA,NA,"baseline"
"1248_baseline_3",NA,NA,"baseline"
"1248_baseline_4",NA,NA,"baseline"
"1248_baseline_5",NA,NA,"baseline"
"1248_outbreak_1",1,FALSE,"outbreak"
"1248_outbreak_2",2,FALSE,"outbreak"
"1248_outbreak_3",2,FALSE,"outbreak"
"1248_outbreak_4",2,FALSE,"outbreak"
"1249_baseline_1",NA,NA,"baseline"
"1249_baseline_2",NA,NA,"baseline"
"1249_baseline_3",NA,NA,"baseline"
"1249_outbreak_1",1,FALSE,"outbreak"
"1249_outbreak_2",1,FALSE,"outbreak"
"1250_baseline_1",NA,NA,"baseline"
"1250_baseline_2",NA,NA,"baseline"
"1250_baseline_3",NA,NA,"baseline"
"1250_baseline_4",NA,NA,"baseline"
"1250_baseline_5",NA,NA,"baseline"
"1250_outbreak_1",1,FALSE,"outbreak"
"1250_outbreak_2",1,FALSE,"outbreak"
"1251_baseline_1",NA,NA,"baseline"
"1251_baseline_2",NA,NA,"baseline"
"1251_baseline_3",NA,NA,"baseline"
"1251_baseline_4",NA,NA,"baseline"
"1251_baseline_5",NA,NA,"baseline"
"1251_baseline_6",NA,NA,"baseline"
"1252_baseline_1",NA,NA,"baseline"
"1252_baseline_2",NA,NA,"baseline"
"1252_baseline_3",NA,NA,"baseline"
"1252_baseline_4",NA,NA,"baseline"
"1252_baseline_5",NA,NA,"baseline"
"1252_baseline_6",NA,NA,"baseline"
"1252_baseline_7",NA,NA,"baseline"
"1252_baseline_8",NA,NA,"baseline"
"1252_outbreak_1",1,FALSE,"outbreak"
"1252_outbreak_2",1,FALSE,"outbreak"
"1253_baseline_1",NA,NA,"baseline"
"1253_baseline_2",NA,NA,"baseline"
"1253_outbreak_1",1,FALSE,"outbreak"
"1253_outbreak_2",1,FALSE,"outbreak"
"1254_baseline_1",NA,NA,"baseline"
"1254_baseline_10",NA,NA,"baseline"
"1254_baseline_11",NA,NA,"baseline"
"1254_baseline_12",NA,NA,"baseline"
"1254_baseline_13",NA,NA,"baseline"
"1254_baseline_14",NA,NA,"baseline"
"1254_baseline_15",NA,NA,"baseline"
"1254_baseline_16",NA,NA,"baseline"
"1254_baseline_17",NA,NA,"baseline"
"1254_baseline_18",NA,NA,"baseline"
"1254_baseline_19",NA,NA,"baseline"
"1254_baseline_2",NA,NA,"baseline"
"1254_baseline_3",NA,NA,"baseline"
"1254_baseline_4",NA,NA,"baseline"
"1254_baseline_5",NA,NA,"baseline"
"1254_baseline_6",NA,NA,"baseline"
"1254_baseline_7",NA,NA,"baseline"
"1254_baseline_8",NA,NA,"baseline"
"1254_baseline_9",NA,NA,"baseline"
"1254_outbreak_1",1,FALSE,"outbreak"
"1254_outbreak_2",1,FALSE,"outbreak"
"1255_baseline_1",NA,NA,"baseline"
"1255_baseline_2",NA,NA,"baseline"
"1255_baseline_3",NA,NA,"baseline"
"1255_baseline_4",NA,NA,"baseline"
"1255_baseline_5",NA,NA,"baseline"
"1255_baseline_6",NA,NA,"baseline"
"1255_outbreak_1",1,FALSE,"outbreak"
"1255_outbreak_2",1,FALSE,"outbreak"
"1256_baseline_1",NA,NA,"baseline"
"1256_baseline_2",NA,NA,"baseline"
"1256_outbreak_1",1,FALSE,"outbreak"
"1256_outbreak_2",1,FALSE,"outbreak"
"1257_baseline_1",NA,NA,"baseline"
"1257_baseline_2",NA,NA,"baseline"
"1257_baseline_3",NA,NA,"baseline"
"1257_baseline_4",NA,NA,"baseline"
"1257_baseline_5",NA,NA,"baseline"
"1257_baseline_6",NA,NA,"baseline"
"1257_baseline_7",NA,NA,"baseline"
"1257_baseline_8",NA,NA,"baseline"
"1257_outbreak_1",1,FALSE,"outbreak"
"1257_outbreak_2",1,FALSE,"outbreak"
"1258_baseline_1",NA,NA,"baseline"
"1258_baseline_2",NA,NA,"baseline"
"1258_baseline_3",NA,NA,"baseline"
"1258_baseline_4",NA,NA,"baseline"
"1258_baseline_5",NA,NA,"baseline"
"1258_baseline_6",NA,NA,"baseline"
"1258_outbreak_1",1,FALSE,"outbreak"
"1258_outbreak_2",1,FALSE,"outbreak"
"1259_baseline_1",NA,NA,"baseline"
"1259_baseline_2",NA,NA,"baseline"
"1260_baseline_1",NA,NA,"baseline"
"1260_baseline_10",NA,NA,"baseline"
"1260_baseline_11",NA,NA,"baseline"
"1260_baseline_2",NA,NA,"baseline"
"1260_baseline_3",NA,NA,"baseline"
"1260_baseline_4",NA,NA,"baseline"
"1260_baseline_5",NA,NA,"baseline"
"1260_baseline_6",NA,NA,"baseline"
"1260_baseline_7",NA,NA,"baseline"
"1260_baseline_8",NA,NA,"baseline"
"1260_baseline_9",NA,NA,"baseline"
"1260_outbreak_1",1,FALSE,"outbreak"
"1261_baseline_1",NA,NA,"baseline"
"1261_outbreak_1",1,FALSE,"outbreak"
"1262_baseline_1",NA,NA,"baseline"
"1262_baseline_2",NA,NA,"baseline"
"1262_baseline_3",NA,NA,"baseline"
"1262_baseline_4",NA,NA,"baseline"
"1262_outbreak_1",1,FALSE,"outbreak"
"1263_baseline_1",NA,NA,"baseline"
"1263_baseline_2",NA,NA,"baseline"
"1263_baseline_3",NA,NA,"baseline"
"1263_baseline_4",NA,NA,"baseline"
"1263_baseline_5",NA,NA,"baseline"
"1263_baseline_6",NA,NA,"baseline"
"1263_baseline_7",NA,NA,"baseline"
"1265_baseline_1",NA,NA,"baseline"
"1265_baseline_2",NA,NA,"baseline"
"1265_baseline_3",NA,NA,"baseline"
"1265_baseline_4",NA,NA,"baseline"
"1265_baseline_5",NA,NA,"baseline"
"1265_baseline_6",NA,NA,"baseline"
"1265_baseline_7",NA,NA,"baseline"
"1265_baseline_8",NA,NA,"baseline"
"1265_outbreak_1",1,FALSE,"outbreak"
"1265_outbreak_2",1,FALSE,"outbreak"
"1266_baseline_1",NA,NA,"baseline"
"1266_baseline_2",NA,NA,"baseline"
"1266_outbreak_1",1,FALSE,"outbreak"
"1266_outbreak_2",1,FALSE,"outbreak"
"1267_baseline_1",NA,NA,"baseline"
"1267_baseline_10",NA,NA,"baseline"
"1267_baseline_11",NA,NA,"baseline"
"1267_baseline_12",NA,NA,"baseline"
"1267_baseline_2",NA,NA,"baseline"
"1267_baseline_3",NA,NA,"baseline"
"1267_baseline_4",NA,NA,"baseline"
"1267_baseline_5",NA,NA,"baseline"
"1267_baseline_6",NA,NA,"baseline"
"1267_baseline_7",NA,NA,"baseline"
"1267_baseline_8",NA,NA,"baseline"
"1267_baseline_9",NA,NA,"baseline"
"1267_outbreak_1",1,FALSE,"outbreak"
"1267_outbreak_2",1,FALSE,"outbreak"
"1268_baseline_1",NA,NA,"baseline"
"1268_baseline_2",NA,NA,"baseline"
"1268_baseline_3",NA,NA,"baseline"
"1268_outbreak_1",1,FALSE,"outbreak"
"1268_outbreak_2",1,FALSE,"outbreak"
"1269_baseline_1",NA,NA,"baseline"
"1269_baseline_10",NA,NA,"baseline"
"1269_baseline_100",NA,NA,"baseline"
"1269_baseline_11",NA,NA,"baseline"
"1269_baseline_12",NA,NA,"baseline"
"1269_baseline_13",NA,NA,"baseline"
"1269_baseline_14",NA,NA,"baseline"
"1269_baseline_15",NA,NA,"baseline"
"1269_baseline_16",NA,NA,"baseline"
"1269_baseline_17",NA,NA,"baseline"
"1269_baseline_18",NA,NA,"baseline"
"1269_baseline_19",NA,NA,"baseline"
"1269_baseline_2",NA,NA,"baseline"
"1269_baseline_20",NA,NA,"baseline"
"1269_baseline_21",NA,NA,"baseline"
"1269_baseline_22",NA,NA,"baseline"
"1269_baseline_23",NA,NA,"baseline"
"1269_baseline_24",NA,NA,"baseline"
"1269_baseline_25",NA,NA,"baseline"
"1269_baseline_26",NA,NA,"baseline"
"1269_baseline_27",NA,NA,"baseline"
"1269_baseline_28",NA,NA,"baseline"
"1269_baseline_29",NA,NA,"baseline"
"1269_baseline_3",NA,NA,"baseline"
"1269_baseline_30",NA,NA,"baseline"
"1269_baseline_31",NA,NA,"baseline"
"1269_baseline_32",NA,NA,"baseline"
"1269_baseline_33",NA,NA,"baseline"
"1269_baseline_34",NA,NA,"baseline"
"1269_baseline_35",NA,NA,"baseline"
"1269_baseline_36",NA,NA,"baseline"
"1269_baseline_37",NA,NA,"baseline"
"1269_baseline_38",NA,NA,"baseline"
"1269_baseline_39",NA,NA,"baseline"
"1269_baseline_4",NA,NA,"baseline"
"1269_baseline_40",NA,NA,"baseline"
"1269_baseline_41",NA,NA,"baseline"
"1269_baseline_42",NA,NA,"baseline"
"1269_baseline_43",NA,NA,"baseline"
"1269_baseline_44",NA,NA,"baseline"
"1269_baseline_45",NA,NA,"baseline"
"1269_baseline_46",NA,NA,"baseline"
"1269_baseline_47",NA,NA,"baseline"
"1269_baseline_48",NA,NA,"baseline"
"1269_baseline_49",NA,NA,"baseline"
"1269_baseline_5",NA,NA,"baseline"
"1269_baseline_50",NA,NA,"baseline"
"1269_baseline_51",NA,NA,"baseline"
"1269_baseline_52",NA,NA,"baseline"
"1269_baseline_53",NA,NA,"baseline"
"1269_baseline_54",NA,NA,"baseline"
"1269_baseline_55",NA,NA,"baseline"
"1269_baseline_56",NA,NA,"baseline"
"1269_baseline_57",NA,NA,"baseline"
"1269_baseline_58",NA,NA,"baseline"
"1269_baseline_59",NA,NA,"baseline"
"1269_baseline_6",NA,NA,"baseline"
"1269_baseline_60",NA,NA,"baseline"
"1269_baseline_61",NA,NA,"baseline"
"1269_baseline_62",NA,NA,"baseline"
"1269_baseline_63",NA,NA,"baseline"
"1269_baseline_64",NA,NA,"baseline"
"1269_baseline_65",NA,NA,"baseline"
"1269_baseline_66",NA,NA,"baseline"
"1269_baseline_67",NA,NA,"baseline"
"1269_baseline_68",NA,NA,"baseline"
"1269_baseline_69",NA,NA,"baseline"
"1269_baseline_7",NA,NA,"baseline"
"1269_baseline_70",NA,NA,"baseline"
"1269_baseline_71",NA,NA,"baseline"
"1269_baseline_72",NA,NA,"baseline"
"1269_baseline_73",NA,NA,"baseline"
"1269_baseline_74",NA,NA,"baseline"
"1269_baseline_75",NA,NA,"baseline"
"1269_baseline_76",NA,NA,"baseline"
"1269_baseline_77",NA,NA,"baseline"
"1269_baseline_78",NA,NA,"baseline"
"1269_baseline_79",NA,NA,"baseline"
"1269_baseline_8",NA,NA,"baseline"
"1269_baseline_80",NA,NA,"baseline"
"1269_baseline_81",NA,NA,"baseline"
"1269_baseline_82",NA,NA,"baseline"
"1269_baseline_83",NA,NA,"baseline"
"1269_baseline_84",NA,NA,"baseline"
"1269_baseline_85",NA,NA,"baseline"
"1269_baseline_86",NA,NA,"baseline"
"1269_baseline_87",NA,NA,"baseline"
"1269_baseline_88",NA,NA,"baseline"
"1269_baseline_89",NA,NA,"baseline"
"1269_baseline_9",NA,NA,"baseline"
"1269_baseline_90",NA,NA,"baseline"
"1269_baseline_91",NA,NA,"baseline"
"1269_baseline_92",NA,NA,"baseline"
"1269_baseline_93",NA,NA,"baseline"
"1269_baseline_94",NA,NA,"baseline"
"1269_baseline_95",NA,NA,"baseline"
"1269_baseline_96",NA,NA,"baseline"
"1269_baseline_97",NA,NA,"baseline"
"1269_baseline_98",NA,NA,"baseline"
"1269_baseline_99",NA,NA,"baseline"
"1269_outbreak_1",1,FALSE,"outbreak"
"1269_outbreak_2",1,FALSE,"outbreak"
"1270_baseline_1",NA,NA,"baseline"
"1270_baseline_10",NA,NA,"baseline"
"1270_baseline_11",NA,NA,"baseline"
"1270_baseline_2",NA,NA,"baseline"
"1270_baseline_3",NA,NA,"baseline"
"1270_baseline_4",NA,NA,"baseline"
"1270_baseline_5",NA,NA,"baseline"
"1270_baseline_6",NA,NA,"baseline"
"1270_baseline_7",NA,NA,"baseline"
"1270_baseline_8",NA,NA,"baseline"
"1270_baseline_9",NA,NA,"baseline"
"1270_outbreak_1",1,FALSE,"outbreak"
"1271_baseline_1",NA,NA,"baseline"
"1271_baseline_10",NA,NA,"baseline"
"1271_baseline_11",NA,NA,"baseline"
"1271_baseline_12",NA,NA,"baseline"
"1271_baseline_13",NA,NA,"baseline"
"1271_baseline_14",NA,NA,"baseline"
"1271_baseline_15",NA,NA,"baseline"
"1271_baseline_16",NA,NA,"baseline"
"1271_baseline_17",NA,NA,"baseline"
"1271_baseline_18",NA,NA,"baseline"
"1271_baseline_19",NA,NA,"baseline"
"1271_baseline_2",NA,NA,"baseline"
"1271_baseline_20",NA,NA,"baseline"
"1271_baseline_21",NA,NA,"baseline"
"1271_baseline_22",NA,NA,"baseline"
"1271_baseline_23",NA,NA,"baseline"
"1271_baseline_24",NA,NA,"baseline"
"1271_baseline_25",NA,NA,"baseline"
"1271_baseline_26",NA,NA,"baseline"
"1271_baseline_27",NA,NA,"baseline"
"1271_baseline_28",NA,NA,"baseline"
"1271_baseline_29",NA,NA,"baseline"
"1271_baseline_3",NA,NA,"baseline"
"1271_baseline_30",NA,NA,"baseline"
"1271_baseline_31",NA,NA,"baseline"
"1271_baseline_32",NA,NA,"baseline"
"1271_baseline_33",NA,NA,"baseline"
"1271_baseline_34",NA,NA,"baseline"
"1271_baseline_35",NA,NA,"baseline"
"1271_baseline_36",NA,NA,"baseline"
"1271_baseline_37",NA,NA,"baseline"
"1271_baseline_38",NA,NA,"baseline"
"1271_baseline_39",NA,NA,"baseline"
"1271_baseline_4",NA,NA,"baseline"
"1271_baseline_40",NA,NA,"baseline"
"1271_baseline_41",NA,NA,"baseline"
"1271_baseline_42",NA,NA,"baseline"
"1271_baseline_43",NA,NA,"baseline"
"1271_baseline_44",NA,NA,"baseline"
"1271_baseline_45",NA,NA,"baseline"
"1271_baseline_46",NA,NA,"baseline"
"1271_baseline_47",NA,NA,"baseline"
"1271_baseline_48",NA,NA,"baseline"
"1271_baseline_49",NA,NA,"baseline"
"1271_baseline_5",NA,NA,"baseline"
"1271_baseline_50",NA,NA,"baseline"
"1271_baseline_51",NA,NA,"baseline"
"1271_baseline_52",NA,NA,"baseline"
"1271_baseline_53",NA,NA,"baseline"
"1271_baseline_54",NA,NA,"baseline"
"1271_baseline_55",NA,NA,"baseline"
"1271_baseline_56",NA,NA,"baseline"
"1271_baseline_57",NA,NA,"baseline"
"1271_baseline_58",NA,NA,"baseline"
"1271_baseline_59",NA,NA,"baseline"
"1271_baseline_6",NA,NA,"baseline"
"1271_baseline_60",NA,NA,"baseline"
"1271_baseline_61",NA,NA,"baseline"
"1271_baseline_62",NA,NA,"baseline"
"1271_baseline_63",NA,NA,"baseline"
"1271_baseline_64",NA,NA,"baseline"
"1271_baseline_65",NA,NA,"baseline"
"1271_baseline_66",NA,NA,"baseline"
"1271_baseline_67",NA,NA,"baseline"
"1271_baseline_68",NA,NA,"baseline"
"1271_baseline_69",NA,NA,"baseline"
"1271_baseline_7",NA,NA,"baseline"
"1271_baseline_70",NA,NA,"baseline"
"1271_baseline_71",NA,NA,"baseline"
"1271_baseline_72",NA,NA,"baseline"
"1271_baseline_73",NA,NA,"baseline"
"1271_baseline_74",NA,NA,"baseline"
"1271_baseline_75",NA,NA,"baseline"
"1271_baseline_8",NA,NA,"baseline"
"1271_baseline_9",NA,NA,"baseline"
"1271_outbreak_1",1,FALSE,"outbreak"
"1271_outbreak_2",1,FALSE,"outbreak"
"1271_outbreak_3",1,FALSE,"outbreak"
"1272_baseline_1",NA,NA,"baseline"
"1272_baseline_2",NA,NA,"baseline"
"1272_baseline_3",NA,NA,"baseline"
"1272_baseline_4",NA,NA,"baseline"
"1272_baseline_5",NA,NA,"baseline"
"1272_baseline_6",NA,NA,"baseline"
"1272_outbreak_1",1,FALSE,"outbreak"
"1272_outbreak_2",1,FALSE,"outbreak"
"1273_baseline_1",NA,NA,"baseline"
"1273_baseline_2",NA,NA,"baseline"
"1273_baseline_3",NA,NA,"baseline"
"1273_outbreak_1",1,FALSE,"outbreak"
"1273_outbreak_2",1,FALSE,"outbreak"
"1273_outbreak_3",1,FALSE,"outbreak"
"1274_baseline_1",NA,NA,"baseline"
"1274_baseline_2",NA,NA,"baseline"
"1274_baseline_3",NA,NA,"baseline"
"1274_baseline_4",NA,NA,"baseline"
"1274_baseline_5",NA,NA,"baseline"
"1274_baseline_6",NA,NA,"baseline"
"1274_baseline_7",NA,NA,"baseline"
"1274_baseline_8",NA,NA,"baseline"
"1274_baseline_9",NA,NA,"baseline"
"1274_outbreak_1",1,FALSE,"outbreak"
"1275_outbreak_1",1,FALSE,"outbreak"
"1275_outbreak_2",1,FALSE,"outbreak"
"1276_baseline_1",NA,NA,"baseline"
"1276_baseline_2",NA,NA,"baseline"
"1276_baseline_3",NA,NA,"baseline"
"1276_baseline_4",NA,NA,"baseline"
"1276_baseline_5",NA,NA,"baseline"
"1276_outbreak_1",1,FALSE,"outbreak"
"1276_outbreak_2",1,FALSE,"outbreak"
"1276_outbreak_3",1,FALSE,"outbreak"
"1276_outbreak_4",1,FALSE,"outbreak"
"1276_outbreak_5",1,FALSE,"outbreak"
"1277_baseline_1",NA,NA,"baseline"
"1277_baseline_2",NA,NA,"baseline"
"1277_baseline_3",NA,NA,"baseline"
"1277_outbreak_1",1,FALSE,"outbreak"
"1277_outbreak_2",1,FALSE,"outbreak"
"1277_outbreak_3",1,FALSE,"outbreak"
"1277_outbreak_4",1,FALSE,"outbreak"
"1277_outbreak_5",1,FALSE,"outbreak"
"1278_baseline_1",NA,NA,"baseline"
"1278_outbreak_1",1,FALSE,"outbreak"
"1279_baseline_1",NA,NA,"baseline"
"1280_baseline_1",NA,NA,"baseline"
"1280_baseline_10",NA,NA,"baseline"
"1280_baseline_2",NA,NA,"baseline"
"1280_baseline_3",NA,NA,"baseline"
"1280_baseline_4",NA,NA,"baseline"
"1280_baseline_5",NA,NA,"baseline"
"1280_baseline_6",NA,NA,"baseline"
"1280_baseline_7",NA,NA,"baseline"
"1280_baseline_8",NA,NA,"baseline"
"1280_baseline_9",NA,NA,"baseline"
"1281_baseline_1",NA,NA,"baseline"
"1281_baseline_10",NA,NA,"baseline"
"1281_baseline_100",NA,NA,"baseline"
"1281_baseline_11",NA,NA,"baseline"
"1281_baseline_12",NA,NA,"baseline"
"1281_baseline_13",NA,NA,"baseline"
"1281_baseline_14",NA,NA,"baseline"
"1281_baseline_15",NA,NA,"baseline"
"1281_baseline_16",NA,NA,"baseline"
"1281_baseline_17",NA,NA,"baseline"
"1281_baseline_18",NA,NA,"baseline"
"1281_baseline_19",NA,NA,"baseline"
