"WKW_CID1","WKW_CID2","WKW_Num"
0,1,506
0,2,552
0,3,644
0,4,230
1,1,462
1,0,506
1,2,528
1,3,616
1,4,220
2,2,552
2,0,552
2,1,528
2,3,672
2,4,240
3,3,756
3,0,644
3,1,616
3,2,672
3,4,280
4,4,90
4,0,230
4,1,220
4,2,240
4,3,280
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
1,0,1
1,2,1
1,3,1
1,4,1
1,5,1
1,6,1
1,7,1
2,0,1
2,1,1
2,3,1
2,4,1
2,5,1
2,6,1
2,7,1
3,0,1
3,1,1
3,2,1
3,4,1
3,5,1
3,6,1
3,7,1
4,0,1
4,1,1
4,2,1
4,3,1
4,5,1
4,6,1
4,7,1
5,0,1
5,1,1
5,2,1
5,3,1
5,4,1
5,6,1
5,7,1
6,0,1
6,1,1
6,2,1
6,3,1
6,4,1
6,5,1
6,7,1
7,0,1
7,1,1
7,2,1
7,3,1
7,4,1
7,5,1
7,6,1
0,1,1
0,2,1
0,3,1
1,0,1
1,2,1
1,3,1
2,0,1
2,1,1
2,3,1
3,0,1
3,1,1
3,2,1
0,0,56
0,1,8
0,3,8
0,4,8
0,5,8
0,6,8
0,8,8
1,0,1
1,3,1
1,4,1
1,5,1
1,6,1
1,8,1
3,0,1
3,1,1
3,4,1
3,6,1
4,0,1
4,1,1
4,3,1
4,5,1
4,6,1
5,0,1
5,1,1
5,4,1
5,6,1
6,0,1
6,1,1
6,3,1
6,4,1
6,5,1
6,8,1
8,0,1
8,1,1
8,6,1
0,0,132
1,1,12
2,3,1
2,4,1
2,5,1
3,2,1
3,4,1
3,6,1
3,7,1
3,8,1
4,2,1
4,3,1
4,5,1
5,2,1
5,4,1
6,3,1
6,7,1
6,8,1
7,3,1
7,6,1
7,8,1
8,3,1
8,6,1
8,7,1
0,0,12
10,8,1
10,9,1
10,11,1
10,12,1
11,8,1
11,9,1
11,10,1
11,12,1
12,8,1
12,9,1
12,10,1
12,11,1
12,18,1
18,9,1
18,12,1
7,7,380
8,9,1
8,10,1
8,11,1
8,12,1
9,8,1
9,10,1
9,11,1
9,12,1
9,18,1
0,0,210
0,1,75
0,2,120
0,3,120
1,1,20
1,0,75
1,2,40
10,3,1
10,11,1
10,12,1
11,3,1
11,10,1
11,12,1
12,3,1
12,10,1
12,11,1
14,4,1
14,5,1
14,15,1
14,16,1
14,17,1
15,4,1
15,5,1
15,14,1
15,16,1
15,17,1
16,4,1
16,5,1
16,14,1
16,15,1
16,17,1
17,4,1
17,5,1
17,14,1
17,15,1
17,16,1
2,2,56
2,0,120
2,1,40
3,0,120
3,8,8
3,10,8
3,11,8
3,12,8
4,4,12
4,5,80
4,14,4
4,15,4
4,16,4
4,17,4
5,5,380
5,4,80
5,14,20
5,15,20
5,16,20
5,17,20
6,7,1
6,8,1
6,9,1
6,13,1
7,6,1
7,8,1
7,9,1
8,3,1
8,6,1
8,7,1
8,9,1
9,6,1
9,7,1
9,8,1
0,0,2450
0,1,50
0,2,50
0,10,50
0,18,50
0,19,50
0,20,50
0,21,50
0,22,50
1,0,1
1,2,1
1,6,1
1,7,1
1,8,1
1,12,1
1,13,1
1,14,1
1,15,1
1,17,1
1,18,1
1,19,1
1,20,1
10,0,1
10,2,1
10,6,1
10,7,1
10,8,1
10,11,1
10,12,1
11,2,1
11,6,1
11,7,1
11,8,1
11,10,1
11,12,1
12,1,1
12,2,1
12,6,1
12,7,1
12,8,1
12,10,1
12,11,1
12,15,1
12,16,1
13,1,1
13,2,1
13,3,1
13,4,1
13,6,1
13,7,1
13,14,1
13,15,1
13,20,1
14,1,1
14,2,1
14,3,1
14,4,1
14,6,1
14,7,1
14,13,1
14,20,1
15,1,1
15,6,1
15,7,1
15,8,1
15,12,1
15,13,1
15,16,1
16,6,1
16,8,1
16,12,1
16,15,1
17,1,1
17,6,1
18,0,1
18,1,1
18,2,1
18,19,1
18,20,1
19,0,1
19,1,1
19,2,1
19,18,1
19,20,1
2,0,1
2,1,1
2,3,1
2,4,1
2,5,1
2,6,1
2,7,1
2,8,1
2,10,1
2,11,1
2,12,1
2,13,1
2,14,1
2,18,1
2,19,1
2,20,1
20,0,1
20,1,1
20,2,1
20,3,1
20,6,1
20,13,1
20,14,1
20,18,1
20,19,1
20,21,1
20,22,1
21,0,1
21,20,1
21,22,1
22,0,1
22,20,1
22,21,1
3,2,1
3,4,1
3,5,1
3,6,1
3,13,1
3,14,1
3,20,1
4,2,1
4,3,1
4,5,1
4,6,1
4,13,1
4,14,1
5,2,1
5,3,1
5,4,1
5,6,1
6,1,1
6,2,1
6,3,1
6,4,1
6,5,1
6,7,1
6,8,1
6,10,1
6,11,1
6,12,1
6,13,1
6,14,1
6,15,1
6,16,1
6,17,1
6,20,1
7,1,1
7,2,1
7,6,1
7,8,1
7,10,1
7,11,1
7,12,1
7,13,1
7,14,1
7,15,1
8,1,1
8,2,1
8,6,1
8,7,1
8,10,1
8,11,1
8,12,1
8,15,1
8,16,1
0,0,42
0,1,49
0,2,42
0,3,7
1,1,42
0,0,30
1,1,20
1,2,175
1,3,5
1,4,5
2,1,175
2,6,35
3,1,1
3,4,1
3,5,1
3,6,1
4,1,1
4,3,1
4,5,1
4,6,1
5,0,1
5,3,1
5,4,1
5,6,1
6,2,1
6,3,1
6,4,1
6,5,1
0,0,90
0,2,10
0,3,10
1,1,42
2,0,1
2,3,1
3,0,1
3,2,1
1,2,1
1,3,1
1,4,1
1,5,1
1,6,1
2,1,1
2,3,1
2,4,1
2,5,1
2,6,1
3,1,1
3,2,1
3,4,1
3,5,1
3,6,1
4,1,1
4,2,1
4,3,1
4,5,1
4,6,1
5,1,1
5,2,1
5,3,1
5,4,1
5,6,1
6,1,1
6,2,1
6,3,1
6,4,1
6,5,1
0,1,1
0,2,1
0,3,1
1,0,1
1,2,1
1,3,1
2,0,1
2,1,1
2,3,1
3,0,1
3,1,1
3,2,1
0,0,600
1,1,1190
10,7,1
10,8,1
10,9,1
10,11,1
11,7,1
11,8,1
11,9,1
11,10,1
12,3,1
12,13,1
12,14,1
12,15,1
12,16,1
12,17,1
13,3,1
13,12,1
13,14,1
13,15,1
13,16,1
13,17,1
14,3,1
14,12,1
14,13,1
14,17,1
15,3,1
15,12,1
15,13,1
15,16,1
15,17,1
16,3,1
16,12,1
16,13,1
16,15,1
16,17,1
17,3,1
17,12,1
17,13,1
17,14,1
17,15,1
17,16,1
3,3,1560
3,12,40
3,13,40
3,14,40
3,15,40
3,16,40
3,17,40
6,7,1
6,8,1
7,6,1
7,8,1
7,9,1
7,10,1
7,11,1
8,6,1
8,7,1
8,9,1
8,10,1
8,11,1
9,7,1
9,8,1
9,10,1
9,11,1
0,0,6320
0,3,80
0,4,80
0,5,80
0,6,80
0,8,80
1,1,380
1,6,20
1,7,20
2,2,90
3,0,1
3,5,1
3,8,1
5,0,1
5,3,1
5,6,1
6,0,1
6,1,1
6,5,1
6,7,1
7,1,1
7,6,1
7,8,1
8,0,1
8,3,1
8,7,1
0,0,210
0,1,15
0,3,15
1,0,1
1,3,1
3,0,1
3,1,1
3,4,1
3,5,1
3,7,1
4,3,1
4,5,1
5,3,1
5,4,1
0,0,6
0,1,6
0,5,3
1,1,2
3,4,1
3,5,1
4,3,1
4,5,1
5,0,1
5,3,1
5,4,1
2,2,756
3,3,20
0,0,6
0,2,3
0,3,3
0,4,3
0,5,3
2,0,1
2,1,1
2,3,1
2,4,1
2,5,1
3,0,1
3,2,1
3,4,1
3,5,1
4,0,1
4,2,1
4,3,1
4,5,1
5,0,1
5,2,1
5,3,1
5,4,1
0,0,90
1,1,72
0,1,1
0,2,1
1,0,1
1,2,1
2,0,1
2,1,1
0,0,210
0,5,15
0,6,15
5,0,1
5,1,1
5,6,1
6,0,1
6,5,1
0,0,90
1,1,2
2,3,1
2,4,1
2,5,1
3,2,1
3,4,1
3,5,1
4,1,1
4,2,1
4,3,1
4,5,1
5,2,1
5,3,1
5,4,1
0,12,1
0,14,1
0,15,1
1,2,1
1,13,1
1,14,1
1,16,1
10,9,1
10,11,1
10,12,1
10,14,1
11,10,1
11,13,1
11,14,1
11,15,1
12,0,1
12,2,1
12,4,1
12,6,1
12,8,1
12,10,1
12,13,1
12,14,1
12,15,1
12,16,1
12,17,1
12,28,1
12,29,1
13,1,1
13,3,1
13,5,1
13,7,1
13,9,1
13,11,1
13,12,1
13,14,1
13,15,1
13,16,1
13,17,1
13,28,1
13,29,1
14,0,1
14,1,1
14,2,1
14,3,1
14,4,1
14,5,1
14,6,1
14,7,1
14,8,1
14,9,1
14,10,1
14,11,1
14,12,1
14,13,1
14,15,1
14,16,1
14,17,1
14,28,1
14,29,1
15,0,1
15,2,1
15,4,1
15,6,1
15,8,1
15,11,1
15,12,1
15,13,1
15,14,1
15,16,1
15,17,1
15,18,1
15,19,1
15,20,1
15,21,1
15,28,1
15,29,1
16,1,1
16,9,1
16,12,1
16,13,1
16,14,1
16,15,1
16,17,1
16,18,1
16,19,1
16,20,1
16,21,1
16,28,1
16,29,1
17,12,1
17,13,1
17,14,1
17,15,1
17,16,1
17,18,1
17,19,1
17,20,1
17,21,1
17,28,1
17,29,1
18,15,1
18,16,1
18,17,1
18,19,1
18,20,1
18,21,1
18,28,1
18,29,1
19,15,1
19,16,1
19,17,1
19,18,1
19,20,1
19,21,1
19,28,1
19,29,1
2,1,1
2,3,1
2,12,1
2,14,1
2,15,1
20,15,1
20,16,1
20,17,1
20,18,1
20,19,1
20,21,1
20,28,1
20,29,1
21,15,1
21,16,1
21,17,1
21,18,1
21,19,1
21,20,1
21,28,1
21,29,1
22,23,1
22,24,1
23,22,1
23,24,1
24,22,1
24,23,1
25,26,1
25,27,1
26,25,1
26,27,1
27,25,1
27,26,1
28,12,1
28,13,1
28,14,1
28,15,1
28,16,1
28,17,1
28,18,1
28,19,1
28,20,1
28,21,1
28,29,1
29,12,1
29,13,1
29,14,1
29,15,1
29,16,1
29,17,1
29,18,1
29,19,1
29,20,1
29,21,1
29,28,1
3,2,1
3,4,1
3,13,1
3,14,1
4,3,1
4,5,1
4,12,1
4,14,1
4,15,1
5,4,1
5,6,1
5,13,1
5,14,1
6,5,1
6,7,1
6,12,1
6,14,1
6,15,1
7,6,1
7,8,1
7,13,1
7,14,1
8,7,1
8,9,1
8,12,1
8,14,1
8,15,1
9,8,1
9,10,1
9,13,1
9,14,1
9,16,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,10,1
0,11,1
0,13,1
0,14,1
1,0,1
1,2,1
1,3,1
1,4,1
1,5,1
1,6,1
1,7,1
1,8,1
1,10,1
1,11,1
1,13,1
1,14,1
10,0,1
10,1,1
10,2,1
10,6,1
10,7,1
10,8,1
10,11,1
10,12,1
10,13,1
10,14,1
11,0,1
11,1,1
11,6,1
11,7,1
11,8,1
11,9,1
11,10,1
11,12,1
11,13,1
11,14,1
12,6,1
12,7,1
12,8,1
12,10,1
12,11,1
12,13,1
12,14,1
13,0,1
13,1,1
13,2,1
13,3,1
13,4,1
13,5,1
13,6,1
13,7,1
13,8,1
13,9,1
13,10,1
13,11,1
13,12,1
13,14,1
14,0,1
14,1,1
14,3,1
14,4,1
14,5,1
14,6,1
14,7,1
14,10,1
14,11,1
14,12,1
14,13,1
2,0,1
2,1,1
2,3,1
2,4,1
2,5,1
2,6,1
2,7,1
2,10,1
2,13,1
3,0,1
3,1,1
3,2,1
3,4,1
3,5,1
3,7,1
3,13,1
3,14,1
4,0,1
4,1,1
4,2,1
4,3,1
4,5,1
4,7,1
4,13,1
4,14,1
5,0,1
5,1,1
5,2,1
5,3,1
5,4,1
5,7,1
5,8,1
5,13,1
5,14,1
6,0,1
6,1,1
6,2,1
6,7,1
6,8,1
6,9,1
6,10,1
6,11,1
6,12,1
6,13,1
6,14,1
7,0,1
7,1,1
7,2,1
7,3,1
7,4,1
7,5,1
7,6,1
7,8,1
7,9,1
7,10,1
7,11,1
7,12,1
7,13,1
7,14,1
8,1,1
8,5,1
8,6,1
8,7,1
8,9,1
8,10,1
8,11,1
8,12,1
8,13,1
9,6,1
9,7,1
9,8,1
9,11,1
9,13,1
0,1,1
0,2,1
0,3,1
0,6,1
0,7,1
0,8,1
1,0,1
1,2,1
1,3,1
1,4,1
1,5,1
1,6,1
1,7,1
1,8,1
2,0,1
2,1,1
2,3,1
2,4,1
2,5,1
2,6,1
2,7,1
2,8,1
3,0,1
3,1,1
3,2,1
3,6,1
3,7,1
3,8,1
4,1,1
4,2,1
4,5,1
5,1,1
5,2,1
5,4,1
6,0,1
6,1,1
6,2,1
6,3,1
6,7,1
6,8,1
7,0,1
7,1,1
7,2,1
7,3,1
7,6,1
7,8,1
8,0,1
8,1,1
8,2,1
8,3,1
8,6,1
8,7,1
0,0,132
0,4,12
0,5,12
0,6,12
0,14,12
1,1,6
1,2,12
1,11,3
11,1,1
11,2,1
11,13,1
13,2,1
13,11,1
14,0,1
14,4,1
14,5,1
14,9,1
2,2,12
2,1,12
2,11,4
2,13,4
3,3,2
4,0,1
4,5,1
4,9,1
4,14,1
5,0,1
5,4,1
5,9,1
5,14,1
6,0,1
6,3,1
6,8,1
9,4,1
9,5,1
9,14,1
0,0,12
0,2,4
0,3,4
2,0,1
2,3,1
3,0,1
3,2,1
0,0,90
1,1,380
1,4,20
1,5,20
2,3,1
2,4,1
2,5,1
3,2,1
3,4,1
3,5,1
4,1,1
4,2,1
4,3,1
4,5,1
5,1,1
5,2,1
5,3,1
5,4,1
0,1,1
0,7,1
0,8,1
4,3,1
4,5,1
4,9,1
5,4,1
5,6,1
5,9,1
9,4,1
9,5,1
0,0,210
10,3,1
10,4,1
10,9,1
3,4,1
3,6,1
3,7,1
3,8,1
3,9,1
3,10,1
4,3,1
4,9,1
4,10,1
6,6,90
6,3,10
6,7,10
6,8,10
7,3,1
7,6,1
7,8,1
8,3,1
8,6,1
8,7,1
9,3,1
9,4,1
9,10,1
0,0,210
0,1,15
0,2,15
0,3,15
0,4,15
1,0,1
1,2,1
2,0,1
2,1,1
0,0,2
1,1,12
1,2,4
1,5,4
2,1,1
2,5,1
4,5,1
4,6,1
4,8,1
5,1,1
5,2,1
5,4,1
5,6,1
5,8,1
6,4,1
6,5,1
6,8,1
8,4,1
8,5,1
8,6,1
0,1,4
0,2,4
0,3,4
0,4,4
0,5,4
0,6,4
1,0,1
1,2,1
1,6,1
2,0,1
2,1,1
2,6,1
4,0,1
4,5,1
5,0,1
5,4,1
6,0,1
6,1,1
6,2,1
1,12,1
1,13,1
1,14,1
1,15,1
1,16,1
10,5,1
10,6,1
10,7,1
10,8,1
10,9,1
10,11,1
11,5,1
11,6,1
11,7,1
11,8,1
11,9,1
11,10,1
12,1,1
12,5,1
12,13,1
12,14,1
12,15,1
13,1,1
13,12,1
13,14,1
13,15,1
14,1,1
14,12,1
14,13,1
14,15,1
15,1,1
15,12,1
15,13,1
15,14,1
5,6,1
5,7,1
5,8,1
5,9,1
5,10,1
5,11,1
5,12,1
6,5,1
6,7,1
6,8,1
6,9,1
6,10,1
6,11,1
7,5,1
7,6,1
7,8,1
7,9,1
7,10,1
7,11,1
8,5,1
8,6,1
8,7,1
8,9,1
8,10,1
8,11,1
9,5,1
9,6,1
9,7,1
9,8,1
9,10,1
9,11,1
0,1,1
0,2,1
0,0,90
0,6,10
0,8,10
0,9,10
1,1,1190
1,7,35
1,8,35
1,10,35
10,1,1
10,5,1
10,6,1
10,8,1
10,9,1
10,12,1
10,13,1
11,2,1
11,4,1
12,5,1
12,6,1
12,7,1
12,9,1
12,10,1
12,13,1
13,5,1
13,6,1
13,7,1
13,8,1
13,9,1
13,10,1
13,12,1
2,2,30
2,4,6
2,11,6
4,2,1
4,3,1
4,11,1
5,6,1
5,7,1
5,8,1
5,9,1
5,10,1
5,12,1
5,13,1
6,0,1
6,5,1
6,7,1
6,8,1
6,9,1
6,10,1
6,12,1
6,13,1
7,1,1
7,5,1
7,6,1
7,8,1
7,9,1
7,12,1
7,13,1
8,0,1
8,1,1
8,5,1
8,6,1
8,7,1
8,9,1
8,10,1
8,13,1
9,0,1
9,5,1
9,6,1
9,7,1
9,8,1
9,10,1
9,12,1
9,13,1
0,0,6
0,1,3
0,2,3
0,3,3
1,0,1
1,4,1
2,0,1
2,4,1
4,1,1
4,2,1
0,1,1
0,2,1
0,3,1
1,0,1
1,2,1
1,3,1
2,0,1
2,1,1
2,3,1
3,0,1
3,1,1
3,2,1
0,0,870
0,1,810
0,2,210
0,3,120
0,4,60
0,6,30
0,8,30
0,9,30
0,10,30
1,1,702
1,0,810
1,2,189
1,3,108
1,4,54
1,6,27
1,9,27
10,0,1
10,4,1
11,11,2
2,2,42
2,0,210
2,1,189
2,4,14
2,5,7
2,6,7
2,8,7
3,3,12
3,0,120
3,1,108
3,4,8
3,6,4
4,4,2
4,0,60
4,1,54
4,2,14
4,3,8
4,5,2
4,6,2
4,8,2
4,9,2
4,10,2
5,2,1
5,4,1
6,0,1
6,1,1
6,2,1
6,3,1
6,4,1
6,9,1
8,0,1
8,2,1
8,4,1
9,0,1
9,1,1
9,4,1
9,6,1
0,0,2450
0,1,50
0,2,50
0,3,50
0,4,50
0,5,50
0,6,50
0,7,50
1,0,1
1,2,1
1,3,1
1,4,1
1,5,1
1,6,1
1,7,1
2,0,1
2,1,1
2,3,1
2,4,1
2,5,1
2,6,1
2,7,1
3,0,1
3,1,1
3,2,1
3,4,1
4,0,1
4,1,1
4,2,1
4,3,1
4,5,1
4,6,1
4,7,1
5,0,1
5,1,1
5,2,1
5,4,1
5,6,1
5,7,1
6,0,1
6,1,1
6,2,1
6,4,1
6,5,1
7,0,1
7,1,1
7,2,1
7,4,1
7,5,1
0,1,1
0,2,1
1,0,1
1,2,1
2,0,1
2,1,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
0,11,1
0,12,1
0,13,1
0,14,1
0,15,1
0,16,1
0,17,1
1,0,1
1,2,1
1,3,1
1,4,1
1,5,1
1,6,1
1,7,1
1,8,1
1,9,1
1,10,1
1,11,1
1,12,1
1,13,1
1,14,1
1,15,1
1,16,1
1,17,1
10,0,1
10,1,1
10,2,1
10,3,1
10,4,1
10,5,1
10,6,1
10,7,1
10,8,1
10,9,1
10,11,1
10,12,1
10,13,1
10,14,1
10,15,1
10,16,1
10,17,1
11,0,1
11,1,1
11,2,1
11,3,1
11,4,1
11,5,1
11,6,1
11,7,1
11,8,1
11,9,1
11,10,1
11,12,1
11,13,1
11,14,1
11,15,1
11,16,1
11,17,1
12,0,1
12,1,1
12,2,1
12,3,1
12,4,1
12,5,1
12,6,1
12,7,1
12,8,1
12,9,1
12,10,1
12,11,1
12,13,1
12,14,1
12,15,1
12,16,1
12,17,1
13,0,1
13,1,1
13,2,1
13,3,1
13,4,1
13,5,1
13,6,1
13,7,1
13,8,1
13,9,1
13,10,1
13,11,1
13,12,1
13,14,1
13,15,1
13,16,1
13,17,1
14,0,1
14,1,1
14,2,1
14,3,1
14,4,1
14,5,1
14,6,1
14,7,1
14,8,1
14,9,1
14,10,1
14,11,1
14,12,1
14,13,1
14,15,1
14,16,1
14,17,1
15,0,1
15,1,1
15,2,1
15,3,1
15,4,1
15,5,1
15,6,1
15,7,1
15,8,1
15,9,1
15,10,1
15,11,1
15,12,1
15,13,1
15,14,1
15,16,1
15,17,1
16,0,1
16,1,1
16,2,1
16,3,1
16,4,1
16,5,1
16,6,1
16,7,1
16,8,1
16,9,1
16,10,1
16,11,1
16,12,1
16,13,1
16,14,1
16,15,1
16,17,1
17,0,1
17,1,1
17,2,1
17,3,1
17,4,1
17,5,1
17,6,1
17,7,1
17,8,1
17,9,1
17,10,1
17,11,1
17,12,1
17,13,1
17,14,1
17,15,1
17,16,1
2,0,1
2,1,1
2,3,1
2,4,1
2,5,1
2,6,1
2,7,1
2,8,1
2,9,1
2,10,1
2,11,1
2,12,1
2,13,1
2,14,1
2,15,1
2,16,1
2,17,1
3,0,1
3,1,1
3,2,1
3,4,1
3,5,1
3,6,1
3,7,1
3,8,1
3,9,1
3,10,1
3,11,1
3,12,1
3,13,1
3,14,1
3,15,1
3,16,1
3,17,1
4,0,1
4,1,1
4,2,1
4,3,1
4,5,1
4,6,1
4,7,1
4,8,1
4,9,1
4,10,1
4,11,1
4,12,1
4,13,1
4,14,1
4,15,1
4,16,1
4,17,1
5,0,1
5,1,1
5,2,1
5,3,1
5,4,1
5,6,1
5,7,1
5,8,1
5,9,1
5,10,1
5,11,1
5,12,1
5,13,1
5,14,1
5,15,1
5,16,1
5,17,1
6,0,1
6,1,1
6,2,1
6,3,1
6,4,1
6,5,1
6,7,1
6,8,1
6,9,1
6,10,1
6,11,1
6,12,1
6,13,1
6,14,1
6,15,1
6,16,1
6,17,1
7,0,1
7,1,1
7,2,1
7,3,1
7,4,1
7,5,1
7,6,1
7,8,1
7,9,1
7,10,1
7,11,1
7,12,1
7,13,1
7,14,1
7,15,1
7,16,1
7,17,1
8,0,1
8,1,1
8,2,1
8,3,1
8,4,1
8,5,1
8,6,1
8,7,1
8,9,1
8,10,1
8,11,1
8,12,1
8,13,1
8,14,1
8,15,1
8,16,1
8,17,1
9,0,1
9,1,1
9,2,1
9,3,1
9,4,1
9,5,1
9,6,1
9,7,1
9,8,1
9,10,1
9,11,1
9,12,1
9,13,1
9,14,1
9,15,1
9,16,1
9,17,1
0,1,1
0,2,1
0,4,1
0,5,1
0,6,1
0,7,1
1,0,1
1,2,1
1,4,1
1,5,1
1,6,1
1,7,1
2,0,1
2,1,1
2,3,1
2,4,1
2,5,1
2,6,1
2,7,1
3,2,1
3,6,1
3,7,1
4,0,1
4,1,1
4,2,1
4,5,1
4,6,1
4,7,1
5,0,1
5,1,1
5,2,1
5,4,1
5,6,1
5,7,1
6,0,1
6,1,1
6,2,1
6,3,1
6,4,1
6,5,1
6,7,1
7,0,1
7,1,1
7,2,1
7,3,1
7,4,1
7,5,1
7,6,1
0,1,1
0,2,1
1,0,1
1,2,1
2,0,1
2,1,1
0,0,90
1,2,1
1,3,1
1,4,1
1,6,1
1,7,1
1,8,1
1,9,1
1,10,1
1,11,1
10,1,1
10,2,1
10,3,1
10,4,1
10,5,1
10,6,1
10,7,1
10,8,1
10,11,1
11,1,1
11,2,1
11,3,1
11,4,1
11,5,1
11,6,1
11,7,1
11,8,1
11,9,1
11,10,1
2,1,1
2,3,1
2,4,1
2,5,1
2,6,1
2,7,1
2,8,1
2,9,1
2,10,1
2,11,1
3,1,1
3,2,1
3,4,1
3,6,1
3,7,1
3,8,1
3,9,1
3,10,1
3,11,1
4,1,1
4,2,1
4,3,1
4,5,1
4,6,1
4,7,1
4,8,1
4,10,1
4,11,1
5,2,1
5,4,1
5,6,1
5,7,1
5,8,1
5,10,1
5,11,1
6,1,1
6,2,1
6,3,1
6,4,1
6,5,1
6,7,1
6,8,1
6,9,1
6,10,1
6,11,1
7,1,1
7,2,1
7,3,1
7,4,1
7,5,1
7,6,1
7,8,1
7,9,1
7,10,1
7,11,1
8,1,1
8,2,1
8,3,1
8,4,1
8,5,1
8,6,1
8,7,1
8,9,1
8,10,1
8,11,1
9,1,1
9,2,1
9,3,1
9,6,1
9,7,1
9,8,1
9,11,1
10,9,1
10,11,1
10,12,1
11,9,1
11,10,1
11,12,1
12,9,1
12,10,1
12,11,1
14,14,210
14,8,15
14,15,90
15,15,30
15,8,6
15,14,90
16,17,1
16,18,1
16,20,1
17,16,1
17,20,1
18,16,1
18,19,1
18,20,1
19,18,1
19,20,1
20,16,1
20,17,1
20,18,1
20,19,1
8,7,1
8,14,1
8,15,1
9,10,1
9,11,1
9,12,1
9,13,1
0,2,1
0,3,1
2,0,1
2,3,1
3,0,1
3,2,1
5,6,1
5,7,1
6,5,1
6,7,1
7,5,1
7,6,1
0,0,20
0,2,5
0,3,5
0,4,5
0,5,5
0,6,5
0,7,5
0,13,5
1,2,1
1,3,1
1,4,1
1,5,1
1,6,1
1,7,1
1,9,1
1,13,1
10,2,1
10,3,1
10,4,1
10,11,1
10,12,1
11,2,1
11,3,1
11,4,1
11,10,1
11,12,1
12,2,1
12,3,1
12,4,1
12,10,1
12,11,1
13,0,1
13,1,1
13,2,1
13,3,1
13,4,1
13,5,1
13,6,1
13,7,1
2,0,1
2,1,1
2,3,1
2,4,1
2,5,1
2,6,1
2,7,1
2,9,1
2,10,1
2,11,1
2,12,1
2,13,1
3,0,1
3,1,1
3,2,1
3,4,1
3,5,1
3,6,1
3,7,1
3,9,1
3,10,1
3,11,1
3,12,1
3,13,1
4,0,1
4,1,1
4,2,1
4,3,1
4,5,1
4,6,1
4,7,1
4,9,1
4,10,1
4,11,1
4,12,1
4,13,1
5,0,1
5,1,1
5,2,1
5,3,1
5,4,1
5,6,1
5,7,1
5,13,1
6,0,1
6,1,1
6,2,1
6,3,1
6,4,1
6,5,1
6,7,1
6,13,1
7,0,1
7,1,1
7,2,1
7,3,1
7,4,1
7,5,1
7,6,1
7,13,1
9,9,2
9,1,2
9,2,2
9,3,2
9,4,2
0,0,462
2,0,1
2,1,1
0,0,90
0,6,10
0,7,10
0,8,10
1,1,380
10,2,1
10,5,1
10,6,1
10,7,1
10,8,1
10,13,1
10,14,1
10,15,1
10,16,1
10,18,1
10,19,1
10,20,1
10,21,1
11,5,1
11,12,1
11,17,1
13,5,1
13,10,1
13,19,1
14,6,1
14,7,1
14,8,1
14,10,1
14,21,1
15,10,1
15,19,1
16,5,1
16,9,1
16,10,1
16,19,1
18,10,1
18,19,1
19,2,1
19,5,1
19,6,1
19,10,1
19,13,1
19,15,1
19,16,1
19,18,1
19,20,1
19,21,1
2,2,380
2,9,20
2,10,20
2,19,20
20,3,1
20,10,1
20,19,1
21,1,1
21,6,1
21,7,1
21,8,1
21,10,1
21,14,1
21,19,1
3,3,90
3,5,10
3,8,10
3,9,10
3,20,10
5,3,1
5,4,1
5,10,1
5,11,1
5,13,1
5,16,1
5,19,1
6,0,1
6,7,1
6,8,1
6,10,1
6,14,1
6,19,1
6,21,1
7,0,1
7,6,1
7,8,1
7,10,1
7,14,1
7,21,1
8,0,1
8,3,1
8,6,1
8,7,1
8,10,1
8,14,1
8,21,1
9,2,1
9,3,1
9,16,1
0,0,210
1,1,90
2,2,2450
0,0,110
0,4,11
0,8,11
0,9,11
1,1,20
2,1,1
2,3,1
2,4,1
2,10,1
2,13,1
4,0,1
4,2,1
4,5,1
4,6,1
4,7,1
4,8,1
4,9,1
5,4,1
5,6,1
5,7,1
6,4,1
6,5,1
6,7,1
7,4,1
7,5,1
7,6,1
8,0,1
8,4,1
8,9,1
9,0,1
9,4,1
9,8,1
3,0,1
3,1,1
3,2,1
4,5,1
4,7,1
7,3,1
7,4,1
0,1,1
0,2,1
1,0,1
1,2,1
2,0,1
2,1,1
3,4,1
3,5,1
3,6,1
3,8,1
4,3,1
4,5,1
4,6,1
4,8,1
5,3,1
5,4,1
5,6,1
6,3,1
6,4,1
6,5,1
8,3,1
8,4,1
8,7,1
0,0,240
0,1,16
0,2,16
1,0,1
1,2,1
2,0,1
2,1,1
4,5,1
4,6,1
5,4,1
5,6,1
6,4,1
6,5,1
0,0,3540
1,1,30
3,1,1
3,4,1
3,5,1
3,6,1
3,7,1
3,8,1
3,9,1
4,3,1
4,7,1
4,9,1
5,2,1
5,3,1
5,6,1
5,7,1
5,8,1
6,3,1
6,5,1
6,7,1
7,3,1
7,4,1
7,5,1
7,6,1
7,8,1
7,9,1
8,3,1
8,5,1
8,7,1
9,3,1
9,4,1
9,7,1
0,1,1
0,3,1
0,4,1
0,5,1
0,7,1
1,0,1
1,2,1
3,0,1
3,4,1
3,5,1
3,6,1
3,7,1
4,0,1
4,3,1
4,5,1
4,7,1
